blockNum,trialNum,trialType,condition,posture,switchTrialType,congruantTrialType,cueType,shapeType,shapeColor,cueFileName,stimuliFileName,correctAnswer,untimedTrials.thisRepN,untimedTrials.thisTrialN,untimedTrials.thisN,untimedTrials.thisIndex,selectIncorrectResponseSolid1.thisRepN,selectIncorrectResponseSolid1.thisTrialN,selectIncorrectResponseSolid1.thisN,selectIncorrectResponseSolid1.thisIndex,selectIncorrectResponseDashed1.thisRepN,selectIncorrectResponseDashed1.thisTrialN,selectIncorrectResponseDashed1.thisN,selectIncorrectResponseDashed1.thisIndex,timedTrials.thisRepN,timedTrials.thisTrialN,timedTrials.thisN,timedTrials.thisIndex,selectIncorrectResponseSolid2.thisRepN,selectIncorrectResponseSolid2.thisTrialN,selectIncorrectResponseSolid2.thisN,selectIncorrectResponseSolid2.thisIndex,selectTimeoutSolid2.thisRepN,selectTimeoutSolid2.thisTrialN,selectTimeoutSolid2.thisN,selectTimeoutSolid2.thisIndex,selectIncorrectResponseDashed2.thisRepN,selectIncorrectResponseDashed2.thisTrialN,selectIncorrectResponseDashed2.thisN,selectIncorrectResponseDashed2.thisIndex,selectTimeoutDashed2.thisRepN,selectTimeoutDashed2.thisTrialN,selectTimeoutDashed2.thisN,selectTimeoutDashed2.thisIndex,text_3.started,text_3.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,image_4.started,image_4.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,image_5.started,image_5.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,image_6.started,image_6.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,image_7.started,image_7.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.started,key_resp_7.stopped,image_8.started,image_8.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.started,key_resp_8.stopped,image_9.started,image_9.stopped,key_resp_9.keys,key_resp_9.rt,key_resp_9.started,key_resp_9.stopped,image_10.started,image_10.stopped,key_resp_10.keys,key_resp_10.rt,key_resp_10.started,key_resp_10.stopped,image_11.started,image_11.stopped,key_resp_11.keys,key_resp_11.rt,key_resp_11.started,key_resp_11.stopped,utcTime,cue_untimed_image.started,cue_untimed_image.stopped,stimuli_untimed_image.started,stimuli_untimed_image.stopped,untimed_resp.keys,untimed_resp.corr,untimed_resp.rt,untimed_resp.started,untimed_resp.stopped,text_2.started,text_2.stopped,sound_2.started,sound_2.stopped,image_3.started,image_3.stopped,sound_1.started,sound_1.stopped,image_2.started,image_2.stopped,image_12.started,image_12.stopped,key_resp_12.keys,key_resp_12.rt,key_resp_12.started,key_resp_12.stopped,image_13.started,image_13.stopped,key_resp_13.keys,key_resp_13.rt,key_resp_13.started,key_resp_13.stopped,cue_timed_image.started,cue_timed_image.stopped,stimuli_timed_image.started,stimuli_timed_image.stopped,timed_resp.keys,timed_resp.corr,timed_resp.started,timed_resp.stopped,sound_4.started,sound_4.stopped,image_15.started,image_15.stopped,sound_3.started,sound_3.stopped,image_14.started,image_14.stopped,timed_resp.rt,participant,session,condition,date,expName,psychopyVersion,frameRate,
1,2,untimed,13,sitting,switch,incongruant,solid,triangle,blue,stimuli/solid-rectangle.png,stimuli/blue-triangle.png,1,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636486580.4792955,17.763983011245728,None,18.747076988220215,None,1,1,0.8078908920288086,18.747076988220215,None,19.626019954681396,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8015,001,13,2021_Nov_09_1336,task-switching-replication,2021.2.3,60.01104558162427,
1,3,untimed,13,sitting,switch,incongruant,dashed,triangle,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-triangle.png,2,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636486582.361871,19.831605911254883,None,20.817306995391846,None,2,1,0.5993239879608154,20.817306995391846,None,21.507834911346436,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8015,001,13,2021_Nov_09_1336,task-switching-replication,2021.2.3,60.01104558162427,
1,4,untimed,13,sitting,switch,congruant,solid,square,yellow,stimuli/solid-rectangle.png,stimuli/yellow-square.png,2,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636486585.707984,21.71297788619995,None,22.699599981307983,None,2,1,2.063570976257324,22.699599981307983,None,24.854597806930542,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8015,001,13,2021_Nov_09_1336,task-switching-replication,2021.2.3,60.01104558162427,
1,5,untimed,13,sitting,noswitch,congruant,solid,square,blue,stimuli/solid-rectangle.png,stimuli/blue-square.png,2,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636486588.5534854,25.05997896194458,None,26.0451078414917,None,2,1,1.5600330829620361,26.0451078414917,None,27.700122833251953,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8015,001,13,2021_Nov_09_1336,task-switching-replication,2021.2.3,60.01104558162427,
1,6,untimed,13,sitting,switch,incongruant,dashed,triangle,blue,stimuli/dashed-rectangle.png,stimuli/blue-triangle.png,1,0,5,5,5,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636486590.9697013,27.907288789749146,None,28.89069390296936,None,2,0,1.136693000793457,28.89069390296936,None,,,30.10296056270599,31.1165189743042,30.121639013290405,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8015,001,13,2021_Nov_09_1336,task-switching-replication,2021.2.3,60.01104558162427,
1,6,untimed,13,sitting,switch,incongruant,dashed,triangle,blue,stimuli/dashed-rectangle.png,stimuli/blue-triangle.png,1,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.11701989173889,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8015,001,13,2021_Nov_09_1336,task-switching-replication,2021.2.3,60.01104558162427,
1,7,untimed,13,sitting,switch,congruant,solid,triangle,yellow,stimuli/solid-rectangle.png,stimuli/yellow-triangle.png,1,0,6,6,6,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636486597.7431474,35.32324290275574,None,36.309885025024414,None,2,0,0.5182008743286133,36.309885025024414,None,,,,,,,36.876448607444765,37.89636182785034,36.894930839538574,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8015,001,13,2021_Nov_09_1336,task-switching-replication,2021.2.3,60.01104558162427,
1,7,untimed,13,sitting,switch,congruant,solid,triangle,yellow,stimuli/solid-rectangle.png,stimuli/yellow-triangle.png,1,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.89792490005493,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8015,001,13,2021_Nov_09_1336,task-switching-replication,2021.2.3,60.01104558162427,
1,8,untimed,13,sitting,noswitch,congruant,solid,triangle,blue,stimuli/solid-rectangle.png,stimuli/blue-triangle.png,1,0,7,7,7,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636486605.237947,42.10530495643616,None,43.0816810131073,None,2,0,1.2293710708618164,43.0816810131073,None,,,,,,,44.385563182830815,45.41786193847656,44.396994829177856,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8015,001,13,2021_Nov_09_1336,task-switching-replication,2021.2.3,60.01104558162427,
1,8,untimed,13,sitting,noswitch,congruant,solid,triangle,blue,stimuli/solid-rectangle.png,stimuli/blue-triangle.png,1,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.41772985458374,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8015,001,13,2021_Nov_09_1336,task-switching-replication,2021.2.3,60.01104558162427,
1,9,untimed,13,sitting,switch,congruant,dashed,square,blue,stimuli/dashed-rectangle.png,stimuli/blue-square.png,1,0,8,8,8,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636486612.0917397,49.602932929992676,None,50.58115601539612,None,2,0,0.5582518577575684,50.58115601539612,None,,,51.239437389373784,52.27064895629883,51.25034499168396,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8015,001,13,2021_Nov_09_1336,task-switching-replication,2021.2.3,60.01104558162427,
1,9,untimed,13,sitting,switch,congruant,dashed,square,blue,stimuli/dashed-rectangle.png,stimuli/blue-square.png,1,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.25909781455994,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8015,001,13,2021_Nov_09_1336,task-switching-replication,2021.2.3,60.01104558162427,
1,10,untimed,13,sitting,switch,incongruant,solid,square,blue,stimuli/solid-rectangle.png,stimuli/blue-square.png,2,0,9,9,9,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636486619.0575702,56.46444582939148,None,57.435197830200195,None,1,0,0.6980090141296387,57.435197830200195,None,,,,,,,58.202813196182255,59.23300886154175,58.223339796066284,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8015,001,13,2021_Nov_09_1336,task-switching-replication,2021.2.3,60.01104558162427,
1,10,untimed,13,sitting,switch,incongruant,solid,square,blue,stimuli/solid-rectangle.png,stimuli/blue-square.png,2,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.22082996368408,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8015,001,13,2021_Nov_09_1336,task-switching-replication,2021.2.3,60.01104558162427,
1,11,untimed,13,sitting,switch,congruant,dashed,square,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-square.png,2,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636486626.108033,63.42465090751648,None,64.39494299888611,None,2,1,0.7855989933013916,64.39494299888611,None,65.26935482025146,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8015,001,13,2021_Nov_09_1336,task-switching-replication,2021.2.3,60.01104558162427,
1,12,untimed,13,sitting,noswitch,incongruant,dashed,triangle,blue,stimuli/dashed-rectangle.png,stimuli/blue-triangle.png,1,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636486627.8833513,65.47340893745422,None,66.44323492050171,None,1,1,0.5158650875091553,66.44323492050171,None,67.04402899742126,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8015,001,13,2021_Nov_09_1336,task-switching-replication,2021.2.3,60.01104558162427,
,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.24782586097717,None,2,0.9537789821624756,67.24782586097717,None,,,,,,,,,,,,,,,,,,,,,,,,8015,001,13,2021_Nov_09_1336,task-switching-replication,2021.2.3,60.01104558162427,
,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.30604982376099,None,2,0.5009679794311523,68.30604982376099,None,,,,,,,,,,,,,,,,,,8015,001,13,2021_Nov_09_1336,task-switching-replication,2021.2.3,60.01104558162427,
1,1,timed,13,sitting,buffer,buffer,dashed,square,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-square.png,2,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636486632.2831182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.92987084388733,None,69.90815782546997,None,None,0,69.90815782546997,None,71.43982710838318,72.47595500946045,71.45817279815674,None,,,,,,8015,001,13,2021_Nov_09_1336,task-switching-replication,2021.2.3,60.01104558162427,
1,1,timed,13,sitting,buffer,buffer,dashed,square,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-square.png,2,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.46686100959778,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8015,001,13,2021_Nov_09_1336,task-switching-replication,2021.2.3,60.01104558162427,
1,2,timed,13,sitting,switch,incongruant,solid,triangle,yellow,stimuli/solid-rectangle.png,stimuli/yellow-triangle.png,1,,,,,,,,,,,,,0,1,1,1,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636486640.0265286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.66328692436218,None,77.65117287635803,None,None,0,77.65117287635803,None,,,,,79.1904281616211,80.20985579490662,79.22217893600464,None,,8015,001,13,2021_Nov_09_1336,task-switching-replication,2021.2.3,60.01104558162427,
1,2,timed,13,sitting,switch,incongruant,solid,triangle,yellow,stimuli/solid-rectangle.png,stimuli/yellow-triangle.png,1,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.224848985672,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8015,001,13,2021_Nov_09_1336,task-switching-replication,2021.2.3,60.01104558162427,
1,3,timed,13,sitting,noswitch,congruant,solid,triangle,yellow,stimuli/solid-rectangle.png,stimuli/yellow-triangle.png,1,,,,,,,,,,,,,0,2,2,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636486647.0121841,,,,,,,,,,,,,,,,86.16690695285797,87.21767783164978,86.1996488571167,None,,,,,,,,,,,,,84.42086791992188,None,85.40716195106506,None,2,0,85.40716195106506,None,,,,,,,,,0.6587839126586914,8015,001,13,2021_Nov_09_1336,task-switching-replication,2021.2.3,60.01104558162427,
1,3,timed,13,sitting,noswitch,congruant,solid,triangle,yellow,stimuli/solid-rectangle.png,stimuli/yellow-triangle.png,1,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.21667885780334,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8015,001,13,2021_Nov_09_1336,task-switching-replication,2021.2.3,60.01104558162427,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636486653.652011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.41305685043335,None,92.40070796012878,None,1,0,92.40070796012878,None,,,,,,,,,0.28979992866516113,,,,,,,,
