blockNum,trialNum,trialType,condition,posture,switchTrialType,congruantTrialType,cueType,shapeType,shapeColor,cueFileName,stimuliFileName,correctAnswer,untimedTrials.thisRepN,untimedTrials.thisTrialN,untimedTrials.thisN,untimedTrials.thisIndex,selectSolid1.thisRepN,selectSolid1.thisTrialN,selectSolid1.thisN,selectSolid1.thisIndex,selectDashed1.thisRepN,selectDashed1.thisTrialN,selectDashed1.thisN,selectDashed1.thisIndex,timedTrials.thisRepN,timedTrials.thisTrialN,timedTrials.thisN,timedTrials.thisIndex,selectSolid2.thisRepN,selectSolid2.thisTrialN,selectSolid2.thisN,selectSolid2.thisIndex,selectDashed2.thisRepN,selectDashed2.thisTrialN,selectDashed2.thisN,selectDashed2.thisIndex,postures.thisRepN,postures.thisTrialN,postures.thisN,postures.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,selectSolid.thisRepN,selectSolid.thisTrialN,selectSolid.thisN,selectSolid.thisIndex,selectDashed.thisRepN,selectDashed.thisTrialN,selectDashed.thisN,selectDashed.thisIndex,text_3.started,text_3.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,image_4.started,image_4.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,image_5.started,image_5.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,image_6.started,image_6.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,image_7.started,image_7.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.started,key_resp_7.stopped,image_8.started,image_8.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.started,key_resp_8.stopped,image_9.started,image_9.stopped,key_resp_9.keys,key_resp_9.rt,key_resp_9.started,key_resp_9.stopped,image_10.started,image_10.stopped,key_resp_10.keys,key_resp_10.rt,key_resp_10.started,key_resp_10.stopped,image_11.started,image_11.stopped,key_resp_11.keys,key_resp_11.rt,key_resp_11.started,key_resp_11.stopped,utcTime,cue_untimed_image.started,cue_untimed_image.stopped,stimuli_untimed_image.started,stimuli_untimed_image.stopped,untimed_resp.keys,untimed_resp.corr,untimed_resp.rt,untimed_resp.started,untimed_resp.stopped,text_2.started,text_2.stopped,sound_2.started,sound_2.stopped,image_3.started,image_3.stopped,image_12.started,image_12.stopped,key_resp_12.keys,key_resp_12.rt,key_resp_12.started,key_resp_12.stopped,image_13.started,image_13.stopped,key_resp_13.keys,key_resp_13.rt,key_resp_13.started,key_resp_13.stopped,cue_timed_image.started,cue_timed_image.stopped,stimuli_timed_image.started,stimuli_timed_image.stopped,timed_resp.keys,timed_resp.corr,timed_resp.started,timed_resp.stopped,sound_1.started,sound_1.stopped,image_2.started,image_2.stopped,timed_resp.rt,image.started,image.stopped,key_response.keys,key_response.rt,key_response.started,key_response.stopped,text.started,text.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,cue_image.started,cue_image.stopped,stimuli_image.started,stimuli_image.stopped,exp_resp.keys,exp_resp.corr,exp_resp.rt,exp_resp.started,exp_resp.stopped,text_4.started,text_4.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,participant,session,condition,date,expName,psychopyVersion,frameRate,
1,43,experiment,02,standing,switch,congruant,solid,triangle,blue,stimuli/solid-rectangle.png,stimuli/blue-triangle.png,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,42,42,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636055715.4703217,,,,,,,,,,646.0297260284424,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,643.6041021347046,None,644.5909850597382,None,1,1,1.3153791427612305,644.5909850597382,None,,,,,,,8000,001,02,2021_Nov_04_1446,task-switching-replication,2021.2.3,59.9951652608256,
1,44,experiment,02,standing,noswitch,congruant,solid,square,blue,stimuli/solid-rectangle.png,stimuli/blue-square.png,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,43,43,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636055717.4746118,,,,,,,,,,648.0340240001678,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,646.2584979534149,None,647.2457571029663,None,1,1,0.6376569271087646,647.2457571029663,None,,,,,,,8000,001,02,2021_Nov_04_1446,task-switching-replication,2021.2.3,59.9951652608256,
1,45,experiment,02,standing,noswitch,incongruant,solid,triangle,yellow,stimuli/solid-rectangle.png,stimuli/yellow-triangle.png,2,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,44,44,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636055719.598806,,,,,,,,,,650.157753944397,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,648.2625119686127,None,649.2501800060272,None,2,1,0.764240026473999,649.2501800060272,None,,,,,,,8000,001,02,2021_Nov_04_1446,task-switching-replication,2021.2.3,59.9951652608256,
1,46,experiment,02,standing,noswitch,congruant,solid,square,yellow,stimuli/solid-rectangle.png,stimuli/yellow-square.png,2,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,45,45,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636055721.4257174,,,,,,,,,,651.985857963562,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,650.3870050907135,None,651.3744971752167,None,2,1,0.5130829811096191,651.3744971752167,None,,,,,,,8000,001,02,2021_Nov_04_1446,task-switching-replication,2021.2.3,59.9951652608256,
1,47,experiment,02,standing,noswitch,incongruant,solid,triangle,blue,stimuli/solid-rectangle.png,stimuli/blue-triangle.png,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,46,46,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636055723.8447485,,,,,,,,,,654.4042150974274,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,652.2146439552307,None,653.2020020484924,None,1,1,1.0919840335845947,653.2020020484924,None,,,,,,,8000,001,02,2021_Nov_04_1446,task-switching-replication,2021.2.3,59.9951652608256,
1,48,experiment,02,standing,noswitch,congruant,solid,triangle,blue,stimuli/solid-rectangle.png,stimuli/blue-triangle.png,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,47,47,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636055725.732499,,,,,,,,,,656.2920939922333,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,654.6333169937134,None,655.6219999790192,None,1,1,0.564298152923584,655.6219999790192,None,,,,,,,8000,001,02,2021_Nov_04_1446,task-switching-replication,2021.2.3,59.9951652608256,
1,49,experiment,02,standing,switch,congruant,dashed,square,blue,stimuli/dashed-rectangle.png,stimuli/blue-square.png,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,48,48,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636055727.8562553,,,,,,,,,,658.4157431125641,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,656.5211260318756,None,657.508994102478,None,1,1,0.7543530464172363,657.508994102478,None,,,,,,,8000,001,02,2021_Nov_04_1446,task-switching-replication,2021.2.3,59.9951652608256,
,,,02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8000,001,02,2021_Nov_04_1446,task-switching-replication,2021.2.3,59.9951652608256,
2,1,experiment,02,standing,buffer,buffer,dashed,square,blue,stimuli/dashed-rectangle.png,stimuli/blue-square.png,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636055739.801001,,,,,,,,,,670.3600990772247,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,658.6455590724945,None,2,5.9870100021362305,658.6455590724945,None,664.7365009784698,None,2,3.3048131465911865,664.7365009784698,None,668.2273819446564,None,669.2144391536713,None,1,1,0.9916629791259766,669.2144391536713,None,,,,,,,8000,001,02,2021_Nov_04_1446,task-switching-replication,2021.2.3,59.9951652608256,
2,2,experiment,02,standing,noswitch,congruant,dashed,square,blue,stimuli/dashed-rectangle.png,stimuli/blue-square.png,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636055741.510632,,,,,,,,,,672.0701191425323,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,670.5895540714264,None,671.5772440433502,None,1,1,0.3619811534881592,671.5772440433502,None,,,,,,,8000,001,02,2021_Nov_04_1446,task-switching-replication,2021.2.3,59.9951652608256,
2,3,experiment,02,standing,noswitch,congruant,dashed,square,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-square.png,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636055743.9900577,,,,,,,,,,674.5494871139526,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,672.2992260456085,None,673.287467956543,None,1,1,1.125821828842163,673.287467956543,None,,,,,,,8000,001,02,2021_Nov_04_1446,task-switching-replication,2021.2.3,59.9951652608256,
2,4,experiment,02,standing,noswitch,incongruant,dashed,triangle,blue,stimuli/dashed-rectangle.png,stimuli/blue-triangle.png,2,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636055745.994885,,,,,,,,,,676.554573059082,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,674.7784750461578,None,675.7659001350403,None,2,1,0.6769208908081055,675.7659001350403,None,,,,,,,8000,001,02,2021_Nov_04_1446,task-switching-replication,2021.2.3,59.9951652608256,
2,5,experiment,02,standing,noswitch,congruant,dashed,triangle,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-triangle.png,2,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636055747.940548,,,,,,,,,,678.5000929832458,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,676.7834761142731,None,677.7708690166473,None,2,1,0.5793731212615967,677.7708690166473,None,,,,,,,8000,001,02,2021_Nov_04_1446,task-switching-replication,2021.2.3,59.9951652608256,
2,6,experiment,02,standing,switch,congruant,solid,square,yellow,stimuli/solid-rectangle.png,stimuli/yellow-square.png,2,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,5,5,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636055750.3616896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,680.8931041955948,681.9127881526947,680.9251501560211,None,,,,,,,,,,,,,,678.7290961742401,None,679.7164921760559,None,1,0,1.0805728435516357,679.7164921760559,None,,,,,,,8000,001,02,2021_Nov_04_1446,task-switching-replication,2021.2.3,59.9951652608256,
2,6,experiment,02,standing,switch,congruant,solid,square,yellow,stimuli/solid-rectangle.png,stimuli/yellow-square.png,2,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,685.9286580085754,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8000,001,02,2021_Nov_04_1446,task-switching-replication,2021.2.3,59.9951652608256,
2,7,experiment,02,standing,noswitch,incongruant,solid,triangle,blue,stimuli/solid-rectangle.png,stimuli/blue-triangle.png,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,6,6,6,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636055757.3410692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,687.8724530935287,688.8926200866699,687.9049661159515,None,,,,,,,,,,,,,,686.1249840259552,None,687.1121730804443,None,2,0,0.6699659824371338,687.1121730804443,None,,,,,,,8000,001,02,2021_Nov_04_1446,task-switching-replication,2021.2.3,59.9951652608256,
2,7,experiment,02,standing,noswitch,incongruant,solid,triangle,blue,stimuli/solid-rectangle.png,stimuli/blue-triangle.png,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,692.9110109806061,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8000,001,02,2021_Nov_04_1446,task-switching-replication,2021.2.3,59.9951652608256,
2,8,experiment,02,standing,switch,congruant,dashed,square,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-square.png,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636055764.1480658,,,,,,,,,,694.7068221569061,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,693.1077270507812,None,694.0958111286163,None,1,1,0.48245692253112793,694.0958111286163,None,,,,,,,8000,001,02,2021_Nov_04_1446,task-switching-replication,2021.2.3,59.9951652608256,
2,9,experiment,02,standing,noswitch,incongruant,dashed,triangle,blue,stimuli/dashed-rectangle.png,stimuli/blue-triangle.png,2,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636055766.0960693,,,,,,,,,,696.655070066452,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,694.9359560012817,None,695.9233281612396,None,2,1,0.5977249145507812,695.9233281612396,None,,,,,,,8000,001,02,2021_Nov_04_1446,task-switching-replication,2021.2.3,59.9951652608256,
2,10,experiment,02,standing,switch,congruant,solid,triangle,yellow,stimuli/solid-rectangle.png,stimuli/yellow-triangle.png,2,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636055767.9233859,,,,,,,,,,698.4833920001984,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,696.8842890262604,None,697.8718690872192,None,2,1,0.5113980770111084,697.8718690872192,None,,,,,,,8000,001,02,2021_Nov_04_1446,task-switching-replication,2021.2.3,59.9951652608256,
2,11,experiment,02,standing,noswitch,incongruant,solid,triangle,blue,stimuli/solid-rectangle.png,stimuli/blue-triangle.png,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636055770.1685064,,,,,,,,,,700.727746963501,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,698.7128009796143,None,699.7014050483704,None,1,1,0.8723480701446533,699.7014050483704,None,,,,,,,8000,001,02,2021_Nov_04_1446,task-switching-replication,2021.2.3,59.9951652608256,
2,12,experiment,02,standing,noswitch,incongruant,solid,square,yellow,stimuli/solid-rectangle.png,stimuli/yellow-square.png,2,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636055772.3559997,,,,,,,,,,702.9148020744324,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,700.9571900367737,None,701.9459221363068,None,2,1,0.8350770473480225,701.9459221363068,None,,,,,,,8000,001,02,2021_Nov_04_1446,task-switching-replication,2021.2.3,59.9951652608256,
2,13,experiment,02,standing,switch,congruant,dashed,triangle,blue,stimuli/dashed-rectangle.png,stimuli/blue-triangle.png,2,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,12,12,12,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636055774.777095,,,,,,,,,,,,705.3085201978683,706.3284051418304,705.3407690525055,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,703.1441400051117,None,704.1328840255737,None,1,0,1.0493249893188477,704.1328840255737,None,,,,,,,8000,001,02,2021_Nov_04_1446,task-switching-replication,2021.2.3,59.9951652608256,
2,13,experiment,02,standing,switch,congruant,dashed,triangle,blue,stimuli/dashed-rectangle.png,stimuli/blue-triangle.png,2,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,710.3470339775085,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8000,001,02,2021_Nov_04_1446,task-switching-replication,2021.2.3,59.9951652608256,
2,14,experiment,02,standing,switch,incongruant,solid,square,blue,stimuli/solid-rectangle.png,stimuli/blue-square.png,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636055781.8788674,,,,,,,,,,712.4385941028595,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,710.543643951416,None,711.5313320159912,None,1,1,0.7901477813720703,711.5313320159912,None,,,,,,,8000,001,02,2021_Nov_04_1446,task-switching-replication,2021.2.3,59.9951652608256,
2,15,experiment,02,standing,noswitch,incongruant,solid,square,yellow,stimuli/solid-rectangle.png,stimuli/yellow-square.png,2,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,14,14,14,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636055783.9439912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,714.475300192833,715.4962170124054,714.5085501670837,None,,,,,,,,,,,,,,712.6676831245422,None,713.6558470726013,None,1,0,0.7357420921325684,713.6558470726013,None,,,,,,,8000,001,02,2021_Nov_04_1446,task-switching-replication,2021.2.3,59.9951652608256,
2,15,experiment,02,standing,noswitch,incongruant,solid,square,yellow,stimuli/solid-rectangle.png,stimuli/yellow-square.png,2,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,719.5168280601501,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8000,001,02,2021_Nov_04_1446,task-switching-replication,2021.2.3,59.9951652608256,
2,16,experiment,02,standing,noswitch,incongruant,solid,triangle,blue,stimuli/solid-rectangle.png,stimuli/blue-triangle.png,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,15,15,15,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636055791.4636345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,721.9949949979782,723.0161321163177,722.0281729698181,None,,,,,,,,,,,,,,719.7134280204773,None,720.7016661167145,None,2,0,1.2189068794250488,720.7016661167145,None,,,,,,,8000,001,02,2021_Nov_04_1446,task-switching-replication,2021.2.3,59.9951652608256,
2,16,experiment,02,standing,noswitch,incongruant,solid,triangle,blue,stimuli/solid-rectangle.png,stimuli/blue-triangle.png,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,727.0369291305542,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8000,001,02,2021_Nov_04_1446,task-switching-replication,2021.2.3,59.9951652608256,
2,17,experiment,02,standing,switch,congruant,dashed,square,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-square.png,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636055798.452473,,,,,,,,,,729.0113580226898,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,727.2339401245117,None,728.2225611209869,None,1,1,0.6756448745727539,728.2225611209869,None,,,,,,,8000,001,02,2021_Nov_04_1446,task-switching-replication,2021.2.3,59.9951652608256,
2,18,experiment,02,standing,switch,congruant,solid,triangle,blue,stimuli/solid-rectangle.png,stimuli/blue-triangle.png,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,17,17,17,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636055800.8136358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,731.3449980020523,732.3654861450195,731.3775260448456,None,,,,,,,,,,,,,,729.2404110431671,None,730.2290890216827,None,2,0,1.033613920211792,730.2290890216827,None,,,,,,,8000,001,02,2021_Nov_04_1446,task-switching-replication,2021.2.3,59.9951652608256,
2,18,experiment,02,standing,switch,congruant,solid,triangle,blue,stimuli/solid-rectangle.png,stimuli/blue-triangle.png,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,736.3842000961304,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8000,001,02,2021_Nov_04_1446,task-switching-replication,2021.2.3,59.9951652608256,
2,19,experiment,02,standing,switch,congruant,dashed,square,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-square.png,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636055807.8604856,,,,,,,,,,738.4193420410156,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,736.5809061527252,None,737.56955909729,None,1,1,0.6958670616149902,737.56955909729,None,,,,,,,8000,001,02,2021_Nov_04_1446,task-switching-replication,2021.2.3,59.9951652608256,
2,20,experiment,02,standing,noswitch,incongruant,dashed,triangle,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-triangle.png,2,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636055809.81213,,,,,,,,,,740.3710401058197,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,738.6483240127563,None,739.6385171413422,None,2,1,0.5839970111846924,739.6385171413422,None,,,,,,,8000,001,02,2021_Nov_04_1446,task-switching-replication,2021.2.3,59.9951652608256,
2,21,experiment,02,standing,noswitch,congruant,dashed,triangle,blue,stimuli/dashed-rectangle.png,stimuli/blue-triangle.png,2,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636055811.6423528,,,,,,,,,,742.2021040916443,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,740.6007089614868,None,741.5904340744019,None,2,1,0.4956052303314209,741.5904340744019,None,,,,,,,8000,001,02,2021_Nov_04_1446,task-switching-replication,2021.2.3,59.9951652608256,
2,22,experiment,02,standing,switch,incongruant,solid,square,blue,stimuli/solid-rectangle.png,stimuli/blue-square.png,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636055813.8847103,,,,,,,,,,744.443685054779,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,742.4309160709381,None,743.418487071991,None,1,1,0.9237079620361328,743.418487071991,None,,,,,,,8000,001,02,2021_Nov_04_1446,task-switching-replication,2021.2.3,59.9951652608256,
2,23,experiment,02,standing,noswitch,congruant,solid,square,blue,stimuli/solid-rectangle.png,stimuli/blue-square.png,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636055815.8903115,,,,,,,,,,746.4499020576477,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,744.6729791164398,None,745.6612191200256,None,1,1,0.6836209297180176,745.6612191200256,None,,,,,,,8000,001,02,2021_Nov_04_1446,task-switching-replication,2021.2.3,59.9951652608256,
