blockNum,trialNum,trialType,condition,posture,switchTrialType,congruantTrialType,cueType,shapeType,shapeColor,cueFileName,stimuliFileName,correctAnswer,untimedTrials.thisRepN,untimedTrials.thisTrialN,untimedTrials.thisN,untimedTrials.thisIndex,selectIncorrectResponseSolid1.thisRepN,selectIncorrectResponseSolid1.thisTrialN,selectIncorrectResponseSolid1.thisN,selectIncorrectResponseSolid1.thisIndex,selectIncorrectResponseDashed1.thisRepN,selectIncorrectResponseDashed1.thisTrialN,selectIncorrectResponseDashed1.thisN,selectIncorrectResponseDashed1.thisIndex,timedTrials.thisRepN,timedTrials.thisTrialN,timedTrials.thisN,timedTrials.thisIndex,selectIncorrectResponseSolid2.thisRepN,selectIncorrectResponseSolid2.thisTrialN,selectIncorrectResponseSolid2.thisN,selectIncorrectResponseSolid2.thisIndex,selectTimeoutSolid2.thisRepN,selectTimeoutSolid2.thisTrialN,selectTimeoutSolid2.thisN,selectTimeoutSolid2.thisIndex,selectIncorrectResponseDashed2.thisRepN,selectIncorrectResponseDashed2.thisTrialN,selectIncorrectResponseDashed2.thisN,selectIncorrectResponseDashed2.thisIndex,selectTimeoutDashed2.thisRepN,selectTimeoutDashed2.thisTrialN,selectTimeoutDashed2.thisN,selectTimeoutDashed2.thisIndex,text_3.started,text_3.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,image_4.started,image_4.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,image_5.started,image_5.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,image_6.started,image_6.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,image_7.started,image_7.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.started,key_resp_7.stopped,image_8.started,image_8.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.started,key_resp_8.stopped,image_9.started,image_9.stopped,key_resp_9.keys,key_resp_9.rt,key_resp_9.started,key_resp_9.stopped,image_10.started,image_10.stopped,key_resp_10.keys,key_resp_10.rt,key_resp_10.started,key_resp_10.stopped,image_11.started,image_11.stopped,key_resp_11.keys,key_resp_11.rt,key_resp_11.started,key_resp_11.stopped,utcTime,cue_untimed_image.started,cue_untimed_image.stopped,stimuli_untimed_image.started,stimuli_untimed_image.stopped,untimed_resp.keys,untimed_resp.corr,untimed_resp.rt,untimed_resp.started,untimed_resp.stopped,text_2.started,text_2.stopped,sound_1.started,sound_1.stopped,image_2.started,image_2.stopped,sound_2.started,sound_2.stopped,image_3.started,image_3.stopped,image_12.started,image_12.stopped,key_resp_12.keys,key_resp_12.rt,key_resp_12.started,key_resp_12.stopped,image_13.started,image_13.stopped,key_resp_13.keys,key_resp_13.rt,key_resp_13.started,key_resp_13.stopped,cue_timed_image.started,cue_timed_image.stopped,stimuli_timed_image.started,stimuli_timed_image.stopped,timed_resp.keys,timed_resp.corr,timed_resp.started,timed_resp.stopped,sound_3.started,sound_3.stopped,image_14.started,image_14.stopped,timed_resp.rt,participant,session,condition,date,expName,psychopyVersion,frameRate,
,,,08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.782358884811401,None,1,662.3604710102081,10.782358884811401,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8015,001,08,2021_Nov_09_1121,task-switching-replication,2021.2.3,60.049278644822955,
,,,08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,673.2658429145813,None,1,1.5208680629730225,673.2658429145813,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8015,001,08,2021_Nov_09_1121,task-switching-replication,2021.2.3,60.049278644822955,
,,,08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,674.8972730636597,None,1,4.636910915374756,674.8972730636597,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8015,001,08,2021_Nov_09_1121,task-switching-replication,2021.2.3,60.049278644822955,
,,,08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,679.6219708919525,None,2,9.609863996505737,679.6219708919525,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8015,001,08,2021_Nov_09_1121,task-switching-replication,2021.2.3,60.049278644822955,
,,,08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,689.3347768783569,None,2,0.88692307472229,689.3347768783569,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8015,001,08,2021_Nov_09_1121,task-switching-replication,2021.2.3,60.049278644822955,
,,,08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,690.3586988449097,None,1,0.126708984375,690.3586988449097,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8015,001,08,2021_Nov_09_1121,task-switching-replication,2021.2.3,60.049278644822955,
,,,08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,690.5971088409424,None,2,6.384438991546631,690.5971088409424,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8015,001,08,2021_Nov_09_1121,task-switching-replication,2021.2.3,60.049278644822955,
,,,08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,697.0883820056915,None,2,0.39935898780822754,697.0883820056915,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8015,001,08,2021_Nov_09_1121,task-switching-replication,2021.2.3,60.049278644822955,
,,,08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,697.626188993454,None,1,8.333086967468262,697.626188993454,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8015,001,08,2021_Nov_09_1121,task-switching-replication,2021.2.3,60.049278644822955,
1,1,untimed,08,standing,buffer,buffer,dashed,triangle,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-triangle.png,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636479206.158447,706.1020269393921,None,707.0739068984985,None,1,1,0.24347805976867676,707.0739068984985,None,707.4516508579254,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8015,001,08,2021_Nov_09_1121,task-switching-replication,2021.2.3,60.049278644822955,
1,2,untimed,08,standing,switch,incongruant,solid,triangle,blue,stimuli/solid-rectangle.png,stimuli/blue-triangle.png,2,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636479207.80201,707.6817479133606,None,708.652997970581,None,2,1,0.3016200065612793,708.652997970581,None,709.0937979221344,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8015,001,08,2021_Nov_09_1121,task-switching-replication,2021.2.3,60.049278644822955,
1,3,untimed,08,standing,switch,incongruant,dashed,square,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-square.png,1,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636479209.3805478,709.3231129646301,None,710.2938039302826,None,1,1,0.22957801818847656,710.2938039302826,None,710.672131061554,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8015,001,08,2021_Nov_09_1121,task-switching-replication,2021.2.3,60.049278644822955,
1,4,untimed,08,standing,noswitch,incongruant,dashed,triangle,blue,stimuli/dashed-rectangle.png,stimuli/blue-triangle.png,2,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636479210.9580033,710.9016270637512,None,711.8718318939209,None,2,1,0.21867799758911133,711.8718318939209,None,712.2497930526733,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8015,001,08,2021_Nov_09_1121,task-switching-replication,2021.2.3,60.049278644822955,
1,5,untimed,08,standing,switch,incongruant,solid,square,yellow,stimuli/solid-rectangle.png,stimuli/yellow-square.png,1,0,4,4,4,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636479212.5340662,712.4792439937592,None,713.4493670463562,None,2,0,0.24727797508239746,713.4493670463562,None,,,713.7982760667801,714.8495810031891,713.8312299251556,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8015,001,08,2021_Nov_09_1121,task-switching-replication,2021.2.3,60.049278644822955,
1,5,untimed,08,standing,switch,incongruant,solid,square,yellow,stimuli/solid-rectangle.png,stimuli/yellow-square.png,1,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,718.8476998806,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8015,001,08,2021_Nov_09_1121,task-switching-replication,2021.2.3,60.049278644822955,
1,6,untimed,08,standing,switch,congruant,dashed,square,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-square.png,1,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636479219.1043944,719.0449779033661,None,720.0197930335999,None,1,1,0.26754283905029297,720.0197930335999,None,720.3967859745026,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8015,001,08,2021_Nov_09_1121,task-switching-replication,2021.2.3,60.049278644822955,
1,7,untimed,08,standing,switch,congruant,solid,square,blue,stimuli/solid-rectangle.png,stimuli/blue-square.png,1,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636479220.6798687,720.626168012619,None,721.5955770015717,None,1,1,0.2777750492095947,721.5955770015717,None,721.9730880260468,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8015,001,08,2021_Nov_09_1121,task-switching-replication,2021.2.3,60.049278644822955,
1,8,untimed,08,standing,switch,incongruant,dashed,square,blue,stimuli/dashed-rectangle.png,stimuli/blue-square.png,2,0,7,7,7,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636479222.256587,722.2022190093994,None,723.1719360351562,None,1,0,0.2373828887939453,723.1719360351562,None,,,,,,,723.5209020376205,724.5720710754395,723.5542988777161,None,,,,,,,,,,,,,,,,,,,,,,,,,,8015,001,08,2021_Nov_09_1121,task-switching-replication,2021.2.3,60.049278644822955,
1,8,untimed,08,standing,switch,incongruant,dashed,square,blue,stimuli/dashed-rectangle.png,stimuli/blue-square.png,2,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,728.5692598819733,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8015,001,08,2021_Nov_09_1121,task-switching-replication,2021.2.3,60.049278644822955,
1,9,untimed,08,standing,switch,incongruant,solid,square,yellow,stimuli/solid-rectangle.png,stimuli/yellow-square.png,1,0,8,8,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636479228.8246846,728.7665779590607,None,729.7398838996887,None,2,0,0.2186281681060791,729.7398838996887,None,,,730.0889359712601,731.1400830745697,730.1219198703766,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8015,001,08,2021_Nov_09_1121,task-switching-replication,2021.2.3,60.049278644822955,
1,9,untimed,08,standing,switch,incongruant,solid,square,yellow,stimuli/solid-rectangle.png,stimuli/yellow-square.png,1,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,735.1371519565582,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8015,001,08,2021_Nov_09_1121,task-switching-replication,2021.2.3,60.049278644822955,
1,10,untimed,08,standing,switch,incongruant,dashed,triangle,blue,stimuli/dashed-rectangle.png,stimuli/blue-triangle.png,2,0,9,9,9,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636479235.4509265,735.3340809345245,None,736.3063640594482,None,1,0,0.3430140018463135,736.3063640594482,None,,,,,,,736.7151089906693,737.7671148777008,736.7485198974609,None,,,,,,,,,,,,,,,,,,,,,,,,,,8015,001,08,2021_Nov_09_1121,task-switching-replication,2021.2.3,60.049278644822955,
1,10,untimed,08,standing,switch,incongruant,dashed,triangle,blue,stimuli/dashed-rectangle.png,stimuli/blue-triangle.png,2,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,741.770073890686,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8015,001,08,2021_Nov_09_1121,task-switching-replication,2021.2.3,60.049278644822955,
1,11,untimed,08,standing,switch,congruant,solid,triangle,yellow,stimuli/solid-rectangle.png,stimuli/yellow-triangle.png,2,0,10,10,10,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636479241.9671555,741.9670169353485,None,742.9423809051514,None,1,0,0.22089290618896484,742.9423809051514,None,,,743.2313359975815,744.2832460403442,743.2645070552826,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8015,001,08,2021_Nov_09_1121,task-switching-replication,2021.2.3,60.049278644822955,
1,11,untimed,08,standing,switch,congruant,solid,triangle,yellow,stimuli/solid-rectangle.png,stimuli/yellow-triangle.png,2,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,748.2872350215912,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8015,001,08,2021_Nov_09_1121,task-switching-replication,2021.2.3,60.049278644822955,
1,12,untimed,08,standing,noswitch,incongruant,solid,square,blue,stimuli/solid-rectangle.png,stimuli/blue-square.png,1,0,11,11,11,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636479248.5380056,748.4841730594635,None,749.4535660743713,None,2,0,0.23880696296691895,749.4535660743713,None,,,749.8023010492325,750.8528308868408,749.8350279331207,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8015,001,08,2021_Nov_09_1121,task-switching-replication,2021.2.3,60.049278644822955,
1,12,untimed,08,standing,noswitch,incongruant,solid,square,blue,stimuli/solid-rectangle.png,stimuli/blue-square.png,1,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,754.85222697258,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8015,001,08,2021_Nov_09_1121,task-switching-replication,2021.2.3,60.049278644822955,
,,,08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,755.0490570068359,None,1,0.8414440155029297,755.0490570068359,None,,,,,,,,,,,,,,,,,,,,8015,001,08,2021_Nov_09_1121,task-switching-replication,2021.2.3,60.049278644822955,
,,,08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,756.0115599632263,None,1,0.6916420459747314,756.0115599632263,None,,,,,,,,,,,,,,8015,001,08,2021_Nov_09_1121,task-switching-replication,2021.2.3,60.049278644822955,
1,1,timed,08,standing,buffer,buffer,solid,triangle,blue,stimuli/solid-rectangle.png,stimuli/blue-triangle.png,2,,,,,,,,,,,,,0,0,0,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636479258.0822325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,756.8296358585358,None,757.8173170089722,None,None,0,757.8173170089722,None,759.3556343555451,760.3748979568481,759.3878910541534,None,,8015,001,08,2021_Nov_09_1121,task-switching-replication,2021.2.3,60.049278644822955,
1,1,timed,08,standing,buffer,buffer,solid,triangle,blue,stimuli/solid-rectangle.png,stimuli/blue-triangle.png,2,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,764.3948919773102,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8015,001,08,2021_Nov_09_1121,task-switching-replication,2021.2.3,60.049278644822955,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636479264.4890332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,764.5917119979858,None,765.5848860740662,None,2,0,765.5848860740662,None,,,,,0.08634209632873535,,,,,,,,
