text_3.started,text_3.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,image_4.started,image_4.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,image_5.started,image_5.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,image_6.started,image_6.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,image_7.started,image_7.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.started,key_resp_7.stopped,image_8.started,image_8.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.started,key_resp_8.stopped,image_9.started,image_9.stopped,key_resp_9.keys,key_resp_9.rt,key_resp_9.started,key_resp_9.stopped,image_10.started,image_10.stopped,key_resp_10.keys,key_resp_10.rt,key_resp_10.started,key_resp_10.stopped,participant,session,condition,date,expName,psychopyVersion,frameRate,
7.432109832763672,None,1,3.043623924255371,7.432109832763672,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,001,12,2021_Nov_02_1731,task-switching-replication,2021.2.3,60.004177384327946,
,,,,,,10.515386819839478,None,1,4.0649049282073975,10.515386819839478,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,001,12,2021_Nov_02_1731,task-switching-replication,2021.2.3,60.004177384327946,
,,,,,,,,,,,,14.608054876327515,None,1,7.259242057800293,14.608054876327515,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,001,12,2021_Nov_02_1731,task-switching-replication,2021.2.3,60.004177384327946,
,,,,,,,,,,,,,,,,,,21.95879101753235,None,2,5.944155216217041,21.95879101753235,None,,,,,,,,,,,,,,,,,,,,,,,,,1000,001,12,2021_Nov_02_1731,task-switching-replication,2021.2.3,60.004177384327946,
,,,,,,,,,,,,,,,,,,,,,,,,27.982775926589966,None,2,4.9114789962768555,27.982775926589966,None,,,,,,,,,,,,,,,,,,,1000,001,12,2021_Nov_02_1731,task-switching-replication,2021.2.3,60.004177384327946,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.978302001953125,None,1,2.3508172035217285,32.978302001953125,None,,,,,,,,,,,,,1000,001,12,2021_Nov_02_1731,task-switching-replication,2021.2.3,60.004177384327946,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.42404794692993,None,2,1.8144428730010986,35.42404794692993,None,,,,,,,1000,001,12,2021_Nov_02_1731,task-switching-replication,2021.2.3,60.004177384327946,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37.31937599182129,None,1,1.6804039478302002,37.31937599182129,None,1000,001,12,2021_Nov_02_1731,task-switching-replication,2021.2.3,60.004177384327946,
