blockNum,trialNum,trialType,condition,posture,switchTrialType,congruantTrialType,cueType,shapeType,shapeColor,cueFileName,stimuliFileName,correctAnswer,untimedTrials.thisRepN,untimedTrials.thisTrialN,untimedTrials.thisN,untimedTrials.thisIndex,selectIncorrectResponseSolid1.thisRepN,selectIncorrectResponseSolid1.thisTrialN,selectIncorrectResponseSolid1.thisN,selectIncorrectResponseSolid1.thisIndex,selectIncorrectResponseDashed1.thisRepN,selectIncorrectResponseDashed1.thisTrialN,selectIncorrectResponseDashed1.thisN,selectIncorrectResponseDashed1.thisIndex,timedTrials.thisRepN,timedTrials.thisTrialN,timedTrials.thisN,timedTrials.thisIndex,selectIncorrectResponseSolid2.thisRepN,selectIncorrectResponseSolid2.thisTrialN,selectIncorrectResponseSolid2.thisN,selectIncorrectResponseSolid2.thisIndex,selectTimeoutSolid2.thisRepN,selectTimeoutSolid2.thisTrialN,selectTimeoutSolid2.thisN,selectTimeoutSolid2.thisIndex,selectIncorrectResponseDashed2.thisRepN,selectIncorrectResponseDashed2.thisTrialN,selectIncorrectResponseDashed2.thisN,selectIncorrectResponseDashed2.thisIndex,selectTimeoutDashed2.thisRepN,selectTimeoutDashed2.thisTrialN,selectTimeoutDashed2.thisN,selectTimeoutDashed2.thisIndex,text_3.started,text_3.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,image_4.started,image_4.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,image_5.started,image_5.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,image_6.started,image_6.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,image_7.started,image_7.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.started,key_resp_7.stopped,image_8.started,image_8.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.started,key_resp_8.stopped,image_9.started,image_9.stopped,key_resp_9.keys,key_resp_9.rt,key_resp_9.started,key_resp_9.stopped,image_10.started,image_10.stopped,key_resp_10.keys,key_resp_10.rt,key_resp_10.started,key_resp_10.stopped,image_11.started,image_11.stopped,key_resp_11.keys,key_resp_11.rt,key_resp_11.started,key_resp_11.stopped,utcTime,cue_untimed_image.started,cue_untimed_image.stopped,stimuli_untimed_image.started,stimuli_untimed_image.stopped,untimed_resp.keys,untimed_resp.corr,untimed_resp.rt,untimed_resp.started,untimed_resp.stopped,text_2.started,text_2.stopped,sound_1.started,sound_1.stopped,image_2.started,image_2.stopped,sound_2.started,sound_2.stopped,image_3.started,image_3.stopped,image_12.started,image_12.stopped,key_resp_12.keys,key_resp_12.rt,key_resp_12.started,key_resp_12.stopped,image_13.started,image_13.stopped,key_resp_13.keys,key_resp_13.rt,key_resp_13.started,key_resp_13.stopped,cue_timed_image.started,cue_timed_image.stopped,stimuli_timed_image.started,stimuli_timed_image.stopped,timed_resp.keys,timed_resp.corr,timed_resp.started,timed_resp.stopped,sound_3.started,sound_3.stopped,image_14.started,image_14.stopped,timed_resp.rt,participant,session,condition,date,expName,psychopyVersion,frameRate,
1,4,untimed,06,standing,switch,congruant,solid,square,blue,stimuli/solid-rectangle.png,stimuli/blue-square.png,1,0,3,3,3,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636477843.7675543,295.7331609725952,None,296.70375084877014,None,2,0,0.641261100769043,296.70375084877014,None,,,297.4772078990936,298.49783992767334,297.50964403152466,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8015,001,06,2021_Nov_09_1105,task-switching-replication,2021.2.3,59.99705329108764,
1,4,untimed,06,standing,switch,congruant,solid,square,blue,stimuli/solid-rectangle.png,stimuli/blue-square.png,1,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302.5163879394531,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8015,001,06,2021_Nov_09_1105,task-switching-replication,2021.2.3,59.99705329108764,
1,5,untimed,06,standing,noswitch,incongruant,solid,triangle,blue,stimuli/solid-rectangle.png,stimuli/blue-triangle.png,2,0,4,4,4,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636477850.2634783,302.71342301368713,None,303.683935880661,None,1,0,0.20021700859069824,303.683935880661,None,,,303.97311997413635,304.9943940639496,304.0056109428406,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8015,001,06,2021_Nov_09_1105,task-switching-replication,2021.2.3,59.99705329108764,
1,5,untimed,06,standing,noswitch,incongruant,solid,triangle,blue,stimuli/solid-rectangle.png,stimuli/blue-triangle.png,2,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309.0128879547119,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8015,001,06,2021_Nov_09_1105,task-switching-replication,2021.2.3,59.99705329108764,
1,6,untimed,06,standing,noswitch,incongruant,solid,square,yellow,stimuli/solid-rectangle.png,stimuli/yellow-square.png,1,0,5,5,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636477856.7661781,309.21518993377686,None,310.1867198944092,None,2,0,0.1949319839477539,310.1867198944092,None,,,310.4757890701294,311.4980709552765,310.5087468624115,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8015,001,06,2021_Nov_09_1105,task-switching-replication,2021.2.3,59.99705329108764,
1,6,untimed,06,standing,noswitch,incongruant,solid,square,yellow,stimuli/solid-rectangle.png,stimuli/yellow-square.png,1,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,315.5247268676758,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8015,001,06,2021_Nov_09_1105,task-switching-replication,2021.2.3,59.99705329108764,
1,7,untimed,06,standing,switch,congruant,dashed,square,blue,stimuli/dashed-rectangle.png,stimuli/blue-square.png,1,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636477863.8110552,315.72203302383423,None,316.6928310394287,None,1,1,0.7412161827087402,316.6928310394287,None,317.5485489368439,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8015,001,06,2021_Nov_09_1105,task-switching-replication,2021.2.3,59.99705329108764,
1,8,untimed,06,standing,noswitch,incongruant,dashed,square,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-square.png,2,0,7,7,7,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636477865.447997,317.7782850265503,None,318.74881505966187,None,1,0,0.3376321792602539,318.74881505966187,None,,,,,,,319.15757298469543,320.17903685569763,319.1913368701935,None,,,,,,,,,,,,,,,,,,,,,,,,,,8015,001,06,2021_Nov_09_1105,task-switching-replication,2021.2.3,59.99705329108764,
1,8,untimed,06,standing,noswitch,incongruant,dashed,square,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-square.png,2,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,324.1978099346161,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8015,001,06,2021_Nov_09_1105,task-switching-replication,2021.2.3,59.99705329108764,
1,9,untimed,06,standing,noswitch,incongruant,dashed,square,blue,stimuli/dashed-rectangle.png,stimuli/blue-square.png,1,0,8,8,8,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636477872.0051792,324.3950660228729,None,325.3656928539276,None,2,0,0.2593109607696533,325.3656928539276,None,,,,,,,325.71481704711914,326.7363588809967,325.747652053833,None,,,,,,,,,,,,,,,,,,,,,,,,,,8015,001,06,2021_Nov_09_1105,task-switching-replication,2021.2.3,59.99705329108764,
1,9,untimed,06,standing,noswitch,incongruant,dashed,square,blue,stimuli/dashed-rectangle.png,stimuli/blue-square.png,1,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,330.7537319660187,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8015,001,06,2021_Nov_09_1105,task-switching-replication,2021.2.3,59.99705329108764,
1,10,untimed,06,standing,switch,incongruant,solid,triangle,blue,stimuli/solid-rectangle.png,stimuli/blue-triangle.png,2,0,9,9,9,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636477878.680012,330.9508059024811,None,331.92083191871643,None,1,0,0.3997659683227539,331.92083191871643,None,,,332.3895080089569,333.41036796569824,332.42198491096497,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8015,001,06,2021_Nov_09_1105,task-switching-replication,2021.2.3,59.99705329108764,
1,10,untimed,06,standing,switch,incongruant,solid,triangle,blue,stimuli/solid-rectangle.png,stimuli/blue-triangle.png,2,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,337.4282958507538,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8015,001,06,2021_Nov_09_1105,task-switching-replication,2021.2.3,59.99705329108764,
1,11,untimed,06,standing,noswitch,congruant,solid,triangle,yellow,stimuli/solid-rectangle.png,stimuli/yellow-triangle.png,2,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636477885.5988717,337.6255898475647,None,338.59600496292114,None,2,1,0.6103270053863525,338.59600496292114,None,339.335914850235,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8015,001,06,2021_Nov_09_1105,task-switching-replication,2021.2.3,59.99705329108764,
1,12,untimed,06,standing,switch,congruant,dashed,triangle,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-triangle.png,2,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636477887.2943811,339.56540083885193,None,340.53556299209595,None,2,1,0.3829479217529297,340.53556299209595,None,341.03229093551636,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8015,001,06,2021_Nov_09_1105,task-switching-replication,2021.2.3,59.99705329108764,
,,,06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,341.26154088974,None,1,5.082962989807129,341.26154088974,None,,,,,,,,,,,,,,,,,,,,8015,001,06,2021_Nov_09_1105,task-switching-replication,2021.2.3,59.99705329108764,
,,,06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,346.419273853302,None,2,0.7830250263214111,346.419273853302,None,,,,,,,,,,,,,,8015,001,06,2021_Nov_09_1105,task-switching-replication,2021.2.3,59.99705329108764,
1,1,timed,06,standing,buffer,buffer,solid,triangle,yellow,stimuli/solid-rectangle.png,stimuli/yellow-triangle.png,2,,,,,,,,,,,,,0,0,0,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636477896.168861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,347.3592460155487,None,348.3483989238739,None,None,0,348.3483989238739,None,349.887628698349,350.9070739746094,349.9199130535126,None,,8015,001,06,2021_Nov_09_1105,task-switching-replication,2021.2.3,59.99705329108764,
1,1,timed,06,standing,buffer,buffer,solid,triangle,yellow,stimuli/solid-rectangle.png,stimuli/yellow-triangle.png,2,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,354.9264600276947,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8015,001,06,2021_Nov_09_1105,task-switching-replication,2021.2.3,59.99705329108764,
1,2,timed,06,standing,switch,incongruant,dashed,square,blue,stimuli/dashed-rectangle.png,stimuli/blue-square.png,1,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636477902.688429,,,,,,,,,,356.4267020225525,None,,,,,,,,,,,,,,,,,,,,,355.1233010292053,None,356.1112389564514,None,1,1,356.1112389564514,None,,,,,0.1981048583984375,8015,001,06,2021_Nov_09_1105,task-switching-replication,2021.2.3,59.99705329108764,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636477904.2222595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,356.6557068824768,None,357.64451003074646,None,1,0,357.64451003074646,None,,,,,0.18982601165771484,,,,,,,,
