blockNum,trialNum,trialType,condition,posture,switchTrialType,congruantTrialType,cueType,shapeType,shapeColor,cueFileName,stimuliFileName,correctAnswer,untimedTrials.thisRepN,untimedTrials.thisTrialN,untimedTrials.thisN,untimedTrials.thisIndex,selectIncorrectResponseSolid1.thisRepN,selectIncorrectResponseSolid1.thisTrialN,selectIncorrectResponseSolid1.thisN,selectIncorrectResponseSolid1.thisIndex,selectIncorrectResponseDashed1.thisRepN,selectIncorrectResponseDashed1.thisTrialN,selectIncorrectResponseDashed1.thisN,selectIncorrectResponseDashed1.thisIndex,timedTrials.thisRepN,timedTrials.thisTrialN,timedTrials.thisN,timedTrials.thisIndex,selectIncorrectResponseSolid2.thisRepN,selectIncorrectResponseSolid2.thisTrialN,selectIncorrectResponseSolid2.thisN,selectIncorrectResponseSolid2.thisIndex,selectTimeoutSolid2.thisRepN,selectTimeoutSolid2.thisTrialN,selectTimeoutSolid2.thisN,selectTimeoutSolid2.thisIndex,selectIncorrectResponseDashed2.thisRepN,selectIncorrectResponseDashed2.thisTrialN,selectIncorrectResponseDashed2.thisN,selectIncorrectResponseDashed2.thisIndex,selectTimeoutDashed2.thisRepN,selectTimeoutDashed2.thisTrialN,selectTimeoutDashed2.thisN,selectTimeoutDashed2.thisIndex,text_3.started,text_3.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,image_4.started,image_4.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,image_5.started,image_5.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,image_6.started,image_6.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,image_7.started,image_7.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.started,key_resp_7.stopped,image_8.started,image_8.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.started,key_resp_8.stopped,image_9.started,image_9.stopped,key_resp_9.keys,key_resp_9.rt,key_resp_9.started,key_resp_9.stopped,image_10.started,image_10.stopped,key_resp_10.keys,key_resp_10.rt,key_resp_10.started,key_resp_10.stopped,image_11.started,image_11.stopped,key_resp_11.keys,key_resp_11.rt,key_resp_11.started,key_resp_11.stopped,utcTime,cue_untimed_image.started,cue_untimed_image.stopped,stimuli_untimed_image.started,stimuli_untimed_image.stopped,untimed_resp.keys,untimed_resp.corr,untimed_resp.rt,untimed_resp.started,untimed_resp.stopped,text_2.started,text_2.stopped,sound_1.started,sound_1.stopped,image_2.started,image_2.stopped,sound_2.started,sound_2.stopped,image_3.started,image_3.stopped,image_12.started,image_12.stopped,key_resp_12.keys,key_resp_12.rt,key_resp_12.started,key_resp_12.stopped,image_13.started,image_13.stopped,key_resp_13.keys,key_resp_13.rt,key_resp_13.started,key_resp_13.stopped,cue_timed_image.started,cue_timed_image.stopped,stimuli_timed_image.started,stimuli_timed_image.stopped,timed_resp.keys,timed_resp.corr,timed_resp.started,timed_resp.stopped,sound_3.started,sound_3.stopped,image_14.started,image_14.stopped,timed_resp.rt,participant,session,condition,date,expName,psychopyVersion,frameRate,
1,3,untimed,03,standing,switch,incongruant,dashed,square,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-square.png,2,0,2,2,2,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636479616.9468815,94.51164817810059,None,95.48575901985168,None,1,0,0.3242831230163574,95.48575901985168,None,,,,,,,95.89449656009674,96.94680404663086,95.92817807197571,None,,,,,,,,,,,,,,,,,,,,,,,,,,8015,001,03,2021_Nov_09_1138,task-switching-replication,2021.2.3,59.990188296038845,
1,3,untimed,03,standing,switch,incongruant,dashed,square,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-square.png,2,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100.94461011886597,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8015,001,03,2021_Nov_09_1138,task-switching-replication,2021.2.3,59.990188296038845,
1,4,untimed,03,standing,switch,congruant,solid,square,blue,stimuli/solid-rectangle.png,stimuli/blue-square.png,2,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636479623.5199208,101.14283299446106,None,102.11871004104614,None,2,1,0.25293898582458496,102.11871004104614,None,102.49566102027893,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8015,001,03,2021_Nov_09_1138,task-switching-replication,2021.2.3,59.990188296038845,
1,5,untimed,03,standing,noswitch,incongruant,solid,triangle,yellow,stimuli/solid-rectangle.png,stimuli/yellow-triangle.png,1,0,4,4,4,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636479625.2773876,102.72654104232788,None,103.69673609733582,None,2,0,0.4394369125366211,103.69673609733582,None,,,104.22501170635223,105.27615118026733,104.2580041885376,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8015,001,03,2021_Nov_09_1138,task-switching-replication,2021.2.3,59.990188296038845,
1,5,untimed,03,standing,noswitch,incongruant,solid,triangle,yellow,stimuli/solid-rectangle.png,stimuli/yellow-triangle.png,1,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.2778491973877,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8015,001,03,2021_Nov_09_1138,task-switching-replication,2021.2.3,59.990188296038845,
1,6,untimed,03,standing,switch,incongruant,dashed,square,blue,stimuli/dashed-rectangle.png,stimuli/blue-square.png,2,0,5,5,5,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636479633.6449747,109.47513103485107,None,110.44622015953064,None,1,0,2.0595040321350098,110.44622015953064,None,,,,,,,112.59265458583832,113.64445805549622,112.62537217140198,None,,,,,,,,,,,,,,,,,,,,,,,,,,8015,001,03,2021_Nov_09_1138,task-switching-replication,2021.2.3,59.990188296038845,
1,6,untimed,03,standing,switch,incongruant,dashed,square,blue,stimuli/dashed-rectangle.png,stimuli/blue-square.png,2,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,117.64505815505981,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8015,001,03,2021_Nov_09_1138,task-switching-replication,2021.2.3,59.990188296038845,
1,7,untimed,03,standing,switch,incongruant,solid,square,yellow,stimuli/solid-rectangle.png,stimuli/yellow-square.png,1,0,6,6,6,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636479640.1548433,117.84268808364868,None,118.81323409080505,None,2,0,0.21043109893798828,118.81323409080505,None,,,119.10250055789948,120.15448498725891,119.13573217391968,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8015,001,03,2021_Nov_09_1138,task-switching-replication,2021.2.3,59.990188296038845,
1,7,untimed,03,standing,switch,incongruant,solid,square,yellow,stimuli/solid-rectangle.png,stimuli/yellow-square.png,1,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124.15490913391113,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8015,001,03,2021_Nov_09_1138,task-switching-replication,2021.2.3,59.990188296038845,
1,8,untimed,03,standing,noswitch,congruant,solid,square,yellow,stimuli/solid-rectangle.png,stimuli/yellow-square.png,1,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636479646.9695766,124.35218906402588,None,125.32849597930908,None,1,1,0.48784494400024414,125.32849597930908,None,125.94526696205139,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8015,001,03,2021_Nov_09_1138,task-switching-replication,2021.2.3,59.990188296038845,
1,9,untimed,03,standing,switch,incongruant,dashed,square,blue,stimuli/dashed-rectangle.png,stimuli/blue-square.png,2,0,8,8,8,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636479648.606592,126.17489814758301,None,127.14560914039612,None,1,0,0.3327338695526123,127.14560914039612,None,,,,,,,127.55421960353851,128.57300114631653,127.58756113052368,None,,,,,,,,,,,,,,,,,,,,,,,,,,8015,001,03,2021_Nov_09_1138,task-switching-replication,2021.2.3,59.990188296038845,
1,9,untimed,03,standing,switch,incongruant,dashed,square,blue,stimuli/dashed-rectangle.png,stimuli/blue-square.png,2,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132.60987210273743,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8015,001,03,2021_Nov_09_1138,task-switching-replication,2021.2.3,59.990188296038845,
1,10,untimed,03,standing,noswitch,incongruant,dashed,triangle,blue,stimuli/dashed-rectangle.png,stimuli/blue-triangle.png,1,0,9,9,9,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636479655.4785528,132.80706310272217,None,133.77784514427185,None,2,0,0.5286130905151367,133.77784514427185,None,,,,,,,134.42624366283417,135.47793698310852,134.45939302444458,None,,,,,,,,,,,,,,,,,,,,,,,,,,8015,001,03,2021_Nov_09_1138,task-switching-replication,2021.2.3,59.990188296038845,
1,10,untimed,03,standing,noswitch,incongruant,dashed,triangle,blue,stimuli/dashed-rectangle.png,stimuli/blue-triangle.png,1,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139.48474717140198,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8015,001,03,2021_Nov_09_1138,task-switching-replication,2021.2.3,59.990188296038845,
1,11,untimed,03,standing,switch,incongruant,solid,square,blue,stimuli/solid-rectangle.png,stimuli/blue-square.png,2,0,10,10,10,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636479662.3528047,139.68217706680298,None,140.65251803398132,None,1,0,0.5818440914154053,140.65251803398132,None,,,141.30034863948822,142.31817197799683,141.3335461616516,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8015,001,03,2021_Nov_09_1138,task-switching-replication,2021.2.3,59.990188296038845,
1,11,untimed,03,standing,switch,incongruant,solid,square,blue,stimuli/solid-rectangle.png,stimuli/blue-square.png,2,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146.3595850467682,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8015,001,03,2021_Nov_09_1138,task-switching-replication,2021.2.3,59.990188296038845,
1,12,untimed,03,standing,switch,incongruant,dashed,triangle,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-triangle.png,1,0,11,11,11,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636479668.988657,146.55668711662292,None,147.52744317054749,None,2,0,0.3078758716583252,147.52744317054749,None,,,,,,,147.93627870082855,148.95410418510437,147.9694640636444,None,,,,,,,,,,,,,,,,,,,,,,,,,,8015,001,03,2021_Nov_09_1138,task-switching-replication,2021.2.3,59.990188296038845,
1,12,untimed,03,standing,switch,incongruant,dashed,triangle,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-triangle.png,1,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152.99518418312073,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8015,001,03,2021_Nov_09_1138,task-switching-replication,2021.2.3,59.990188296038845,
,,,03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153.19300603866577,None,1,8.798346042633057,153.19300603866577,None,,,,,,,,,,,,,,,,,,,,8015,001,03,2021_Nov_09_1138,task-switching-replication,2021.2.3,59.990188296038845,
,,,03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,162.11280703544617,None,1,4.484279155731201,162.11280703544617,None,,,,,,,,,,,,,,8015,001,03,2021_Nov_09_1138,task-switching-replication,2021.2.3,59.990188296038845,
1,1,timed,03,standing,buffer,buffer,solid,square,yellow,stimuli/solid-rectangle.png,stimuli/yellow-square.png,1,,,,,,,,,,,,,0,0,0,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636479690.269579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,166.6978681087494,None,167.6864709854126,None,None,0,167.6864709854126,None,169.22635717391967,170.24655318260193,169.25866198539734,None,,8015,001,03,2021_Nov_09_1138,task-switching-replication,2021.2.3,59.990188296038845,
1,1,timed,03,standing,buffer,buffer,solid,square,yellow,stimuli/solid-rectangle.png,stimuli/yellow-square.png,1,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174.26527214050293,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8015,001,03,2021_Nov_09_1138,task-switching-replication,2021.2.3,59.990188296038845,
1,2,timed,03,standing,switch,incongruant,dashed,square,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-square.png,2,,,,,,,,,,,,,0,1,1,1,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636479696.9080253,,,,,,,,,,,,,,,,175.85567367076874,176.8732671737671,175.88952112197876,None,,,,,,,,,,,,,174.46194911003113,None,175.44959712028503,None,1,0,175.44959712028503,None,,,,,0.3045499324798584,8015,001,03,2021_Nov_09_1138,task-switching-replication,2021.2.3,59.990188296038845,
1,2,timed,03,standing,switch,incongruant,dashed,square,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-square.png,2,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.90884709358215,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8015,001,03,2021_Nov_09_1138,task-switching-replication,2021.2.3,59.990188296038845,
1,3,timed,03,standing,switch,incongruant,solid,triangle,yellow,stimuli/solid-rectangle.png,stimuli/yellow-triangle.png,1,,,,,,,,,,,,,0,2,2,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636479703.6122887,,,,,,,,,,,,182.55998861789703,183.61026310920715,182.59185099601746,None,,,,,,,,,,,,,,,,,181.1054871082306,None,182.0928990840912,None,2,0,182.0928990840912,None,,,,,0.36076903343200684,8015,001,03,2021_Nov_09_1138,task-switching-replication,2021.2.3,59.990188296038845,
1,3,timed,03,standing,switch,incongruant,solid,triangle,yellow,stimuli/solid-rectangle.png,stimuli/yellow-triangle.png,1,,,,,,,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.6125111579895,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8015,001,03,2021_Nov_09_1138,task-switching-replication,2021.2.3,59.990188296038845,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636479711.377504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.8090271949768,None,188.7959861755371,None,None,0,188.7959861755371,None,,,,,,,,,,,,,
