blockNum,trialNum,trialType,condition,posture,switchTrialType,congruantTrialType,cueType,shapeType,shapeColor,cueFileName,stimuliFileName,correctAnswer,untimedTrials.thisRepN,untimedTrials.thisTrialN,untimedTrials.thisN,untimedTrials.thisIndex,selectSolid1.thisRepN,selectSolid1.thisTrialN,selectSolid1.thisN,selectSolid1.thisIndex,selectDashed1.thisRepN,selectDashed1.thisTrialN,selectDashed1.thisN,selectDashed1.thisIndex,timedTrials.thisRepN,timedTrials.thisTrialN,timedTrials.thisN,timedTrials.thisIndex,selectSolid2.thisRepN,selectSolid2.thisTrialN,selectSolid2.thisN,selectSolid2.thisIndex,selectDashed2.thisRepN,selectDashed2.thisTrialN,selectDashed2.thisN,selectDashed2.thisIndex,postures.thisRepN,postures.thisTrialN,postures.thisN,postures.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,selectSolid.thisRepN,selectSolid.thisTrialN,selectSolid.thisN,selectSolid.thisIndex,selectDashed.thisRepN,selectDashed.thisTrialN,selectDashed.thisN,selectDashed.thisIndex,text_3.started,text_3.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,image_4.started,image_4.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,image_5.started,image_5.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,image_6.started,image_6.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,image_7.started,image_7.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.started,key_resp_7.stopped,image_8.started,image_8.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.started,key_resp_8.stopped,image_9.started,image_9.stopped,key_resp_9.keys,key_resp_9.rt,key_resp_9.started,key_resp_9.stopped,image_10.started,image_10.stopped,key_resp_10.keys,key_resp_10.rt,key_resp_10.started,key_resp_10.stopped,image_11.started,image_11.stopped,key_resp_11.keys,key_resp_11.rt,key_resp_11.started,key_resp_11.stopped,cue_untimed_image.started,cue_untimed_image.stopped,stimuli_untimed_image.started,stimuli_untimed_image.stopped,untimed_resp.keys,untimed_resp.corr,untimed_resp.rt,untimed_resp.started,untimed_resp.stopped,text_2.started,text_2.stopped,sound_1.started,sound_1.stopped,image_2.started,image_2.stopped,image_12.started,image_12.stopped,key_resp_12.keys,key_resp_12.rt,key_resp_12.started,key_resp_12.stopped,image_13.started,image_13.stopped,key_resp_13.keys,key_resp_13.rt,key_resp_13.started,key_resp_13.stopped,cue_timed_image.started,cue_timed_image.stopped,stimuli_timed_image.started,stimuli_timed_image.stopped,timed_resp.keys,timed_resp.corr,timed_resp.rt,timed_resp.started,timed_resp.stopped,image.started,image.stopped,key_response.keys,key_response.rt,key_response.started,key_response.stopped,text.started,text.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,cue_image.started,cue_image.stopped,stimuli_image.started,stimuli_image.stopped,exp_resp.keys,exp_resp.corr,exp_resp.rt,exp_resp.started,exp_resp.stopped,sound_2.started,sound_2.stopped,image_3.started,image_3.stopped,participant,session,condition,date,expName,psychopyVersion,frameRate,
1,7,timed,09,sitting,switch,congruant,dashed,square,blue,stimuli/dashed-rectangle.png,stimuli/blue-square.png,2,,,,,,,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.81920099258423,None,,,,,,,,,,,,,,,,,118.6950888633728,None,119.67892289161682,None,2,1,0.9960789680480957,119.67892289161682,None,,,,,,,,,,,,,,,,,,,,,,,,,,1000,001,09,2021_Nov_02_1532,task-switching-replication,2021.2.3,60.005980133937825,
1,8,timed,09,sitting,switch,congruant,solid,square,yellow,stimuli/solid-rectangle.png,stimuli/yellow-square.png,2,,,,,,,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122.75970888137817,None,,,,,,,,,,,,,,,,,121.04799294471741,None,122.03184700012207,None,2,1,0.6021149158477783,122.03184700012207,None,,,,,,,,,,,,,,,,,,,,,,,,,,1000,001,09,2021_Nov_02_1532,task-switching-replication,2021.2.3,60.005980133937825,
1,9,timed,09,sitting,switch,incongruant,dashed,triangle,blue,stimuli/dashed-rectangle.png,stimuli/blue-triangle.png,1,,,,,,,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124.4689679145813,None,,,,,,,,,,,,,,,,,122.98855400085449,None,123.97323799133301,None,1,1,0.35758304595947266,123.97323799133301,None,,,,,,,,,,,,,,,,,,,,,,,,,,1000,001,09,2021_Nov_02_1532,task-switching-replication,2021.2.3,60.005980133937825,
1,10,timed,09,sitting,switch,incongruant,solid,triangle,yellow,stimuli/solid-rectangle.png,stimuli/yellow-triangle.png,2,,,,,,,,,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126.23108696937561,None,,,,,,,,,,,,,,,,,124.69719791412354,None,125.68114590644836,None,2,1,0.4495069980621338,125.68114590644836,None,,,,,,,,,,,,,,,,,,,,,,,,,,1000,001,09,2021_Nov_02_1532,task-switching-replication,2021.2.3,60.005980133937825,
1,11,timed,09,sitting,switch,incongruant,dashed,triangle,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-triangle.png,1,,,,,,,,,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,128.35220098495483,None,,,,,,,,,,,,,,,,,126.45968890190125,None,127.44442105293274,None,1,1,0.7742760181427002,127.44442105293274,None,,,,,,,,,,,,,,,,,,,,,,,,,,1000,001,09,2021_Nov_02_1532,task-switching-replication,2021.2.3,60.005980133937825,
1,12,timed,09,sitting,switch,congruant,solid,square,blue,stimuli/solid-rectangle.png,stimuli/blue-square.png,1,,,,,,,,,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,130.11724495887756,None,,,,,,,,,,,,,,,,,128.58213090896606,None,129.5665099620819,None,1,1,0.4283289909362793,129.5665099620819,None,,,,,,,,,,,,,,,,,,,,,,,,,,1000,001,09,2021_Nov_02_1532,task-switching-replication,2021.2.3,60.005980133937825,
1,13,timed,09,sitting,switch,congruant,dashed,triangle,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-triangle.png,1,,,,,,,,,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132.00056385993958,None,,,,,,,,,,,,,,,,,130.34617400169373,None,131.33144903182983,None,1,1,0.5452749729156494,131.33144903182983,None,,,,,,,,,,,,,,,,,,,,,,,,,,1000,001,09,2021_Nov_02_1532,task-switching-replication,2021.2.3,60.005980133937825,
1,14,timed,09,sitting,noswitch,incongruant,dashed,square,blue,stimuli/dashed-rectangle.png,stimuli/blue-square.png,2,,,,,,,,,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,133.70499086380005,None,,,,,,,,,,,,,,,,,132.2292239665985,None,133.21257901191711,None,2,1,0.36447787284851074,133.21257901191711,None,,,,,,,,,,,,,,,,,,,,,,,,,,1000,001,09,2021_Nov_02_1532,task-switching-replication,2021.2.3,60.005980133937825,
1,15,timed,09,sitting,noswitch,incongruant,dashed,triangle,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-triangle.png,1,,,,,,,,,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135.40946698188782,None,,,,,,,,,,,,,,,,,133.93371486663818,None,134.91834497451782,None,1,1,0.38944411277770996,134.91834497451782,None,,,,,,,,,,,,,,,,,,,,,,,,,,1000,001,09,2021_Nov_02_1532,task-switching-replication,2021.2.3,60.005980133937825,
1,16,timed,09,sitting,noswitch,congruant,dashed,triangle,blue,stimuli/dashed-rectangle.png,stimuli/blue-triangle.png,1,,,,,,,,,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,137.1710329055786,None,,,,,,,,,,,,,,,,,135.6378948688507,None,136.62053203582764,None,1,1,0.43430089950561523,136.62053203582764,None,,,,,,,,,,,,,,,,,,,,,,,,,,1000,001,09,2021_Nov_02_1532,task-switching-replication,2021.2.3,60.005980133937825,
1,17,timed,09,sitting,switch,congruant,solid,triangle,blue,stimuli/solid-rectangle.png,stimuli/blue-triangle.png,1,,,,,,,,,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138.99356698989868,None,,,,,,,,,,,,,,,,,137.4006040096283,None,138.38432502746582,None,1,1,0.47235989570617676,138.38432502746582,None,,,,,,,,,,,,,,,,,,,,,,,,,,1000,001,09,2021_Nov_02_1532,task-switching-replication,2021.2.3,60.005980133937825,
1,18,timed,09,sitting,noswitch,congruant,solid,triangle,blue,stimuli/solid-rectangle.png,stimuli/blue-triangle.png,1,,,,,,,,,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.815691947937,None,,,,,,,,,,,,,,,,,139.22239995002747,None,140.20636200904846,None,1,1,0.5103349685668945,140.20636200904846,None,,,,,,,,,,,,,,,,,,,,,,,,,,1000,001,09,2021_Nov_02_1532,task-switching-replication,2021.2.3,60.005980133937825,
1,19,timed,09,sitting,noswitch,congruant,solid,square,blue,stimuli/solid-rectangle.png,stimuli/blue-square.png,1,,,,,,,,,,,,,0,18,18,18,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142.66886115074158,143.71873784065247,142.70106291770935,None,,,,,,,,,,,,,141.04462599754333,None,142.02861499786377,None,2,0,0.5659499168395996,142.02861499786377,None,,,,,,,,,,,,,,,,,,,,,,,,,,1000,001,09,2021_Nov_02_1532,task-switching-replication,2021.2.3,60.005980133937825,
1,19,timed,09,sitting,noswitch,congruant,solid,square,blue,stimuli/solid-rectangle.png,stimuli/blue-square.png,1,,,,,,,,,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147.72183895111084,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,001,09,2021_Nov_02_1532,task-switching-replication,2021.2.3,60.005980133937825,
1,20,timed,09,sitting,noswitch,congruant,solid,triangle,blue,stimuli/solid-rectangle.png,stimuli/blue-triangle.png,1,,,,,,,,,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149.6321358680725,None,,,,,,,,,,,,,,,,,147.91851496696472,None,148.90286803245544,None,1,1,0.5860738754272461,148.90286803245544,None,,,,,,,,,,,,,,,,,,,,,,,,,,1000,001,09,2021_Nov_02_1532,task-switching-replication,2021.2.3,60.005980133937825,
1,21,timed,09,sitting,noswitch,incongruant,solid,triangle,yellow,stimuli/solid-rectangle.png,stimuli/yellow-triangle.png,2,,,,,,,,,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,151.39658188819885,None,,,,,,,,,,,,,,,,,149.86126685142517,None,150.84552884101868,None,2,1,0.40225911140441895,150.84552884101868,None,,,,,,,,,,,,,,,,,,,,,,,,,,1000,001,09,2021_Nov_02_1532,task-switching-replication,2021.2.3,60.005980133937825,
1,22,timed,09,sitting,noswitch,congruant,solid,triangle,yellow,stimuli/solid-rectangle.png,stimuli/yellow-triangle.png,2,,,,,,,,,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,153.27824091911316,None,,,,,,,,,,,,,,,,,151.6256549358368,None,152.60992693901062,None,2,1,0.5778160095214844,152.60992693901062,None,,,,,,,,,,,,,,,,,,,,,,,,,,1000,001,09,2021_Nov_02_1532,task-switching-replication,2021.2.3,60.005980133937825,
1,23,timed,09,sitting,noswitch,congruant,solid,square,yellow,stimuli/solid-rectangle.png,stimuli/yellow-square.png,2,,,,,,,,,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,155.103168964386,None,,,,,,,,,,,,,,,,,153.5092990398407,None,154.4934539794922,None,2,1,0.4682779312133789,154.4934539794922,None,,,,,,,,,,,,,,,,,,,,,,,,,,1000,001,09,2021_Nov_02_1532,task-switching-replication,2021.2.3,60.005980133937825,
1,24,timed,09,sitting,switch,congruant,dashed,square,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-square.png,2,,,,,,,,,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156.92650604248047,None,,,,,,,,,,,,,,,,,155.33231401443481,None,156.31680297851562,None,2,1,0.4819488525390625,156.31680297851562,None,,,,,,,,,,,,,,,,,,,,,,,,,,1000,001,09,2021_Nov_02_1532,task-switching-replication,2021.2.3,60.005980133937825,
1,1,experiment,09,sitting,buffer,buffer,solid,triangle,blue,stimuli/solid-rectangle.png,stimuli/blue-triangle.png,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,157.17020797729492,None,2,7.497556924819946,157.17020797729492,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,177.94268488883972,None,,,,,,,,,,,,,,,,,,,,,,,,,,164.74280285835266,None,2,1.8810298442840576,164.74280285835266,None,166.7538878917694,None,2,9.264104843139648,166.7538878917694,None,176.17224502563477,None,177.15593099594116,None,1,1,0.6807548999786377,177.15593099594116,None,,,,,1000,001,09,2021_Nov_02_1532,task-switching-replication,2021.2.3,60.005980133937825,
1,2,experiment,09,sitting,switch,incongruant,dashed,square,blue,stimuli/dashed-rectangle.png,stimuli/blue-square.png,2,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.17798399925232,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178.17135286331177,None,179.1554799079895,None,2,1,0.926314115524292,179.1554799079895,None,,,,,1000,001,09,2021_Nov_02_1532,task-switching-replication,2021.2.3,60.005980133937825,
1,3,experiment,09,sitting,switch,congruant,solid,triangle,yellow,stimuli/solid-rectangle.png,stimuli/yellow-triangle.png,2,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182.11854791641235,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.40646290779114,None,181.39065790176392,None,2,1,0.5839080810546875,181.39065790176392,None,,,,,1000,001,09,2021_Nov_02_1532,task-switching-replication,2021.2.3,60.005980133937825,
1,4,experiment,09,sitting,noswitch,incongruant,solid,triangle,blue,stimuli/solid-rectangle.png,stimuli/blue-triangle.png,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,183.9450328350067,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182.34772896766663,None,183.3326289653778,None,1,1,0.4540519714355469,183.3326289653778,None,,,,,1000,001,09,2021_Nov_02_1532,task-switching-replication,2021.2.3,60.005980133937825,
1,5,experiment,09,sitting,switch,incongruant,dashed,square,blue,stimuli/dashed-rectangle.png,stimuli/blue-square.png,2,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,185.88891696929932,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184.17519998550415,None,185.1591899394989,None,2,1,0.601668119430542,185.1591899394989,None,,,,,1000,001,09,2021_Nov_02_1532,task-switching-replication,2021.2.3,60.005980133937825,
1,6,experiment,09,sitting,switch,incongruant,solid,triangle,blue,stimuli/solid-rectangle.png,stimuli/blue-triangle.png,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187.82791090011597,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,186.11782789230347,None,187.1013548374176,None,1,1,0.6218760013580322,187.1013548374176,None,,,,,1000,001,09,2021_Nov_02_1532,task-switching-replication,2021.2.3,60.005980133937825,
1,7,experiment,09,sitting,noswitch,congruant,solid,square,blue,stimuli/solid-rectangle.png,stimuli/blue-square.png,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189.76856398582458,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188.0565538406372,None,189.04063200950623,None,1,1,0.5887889862060547,189.04063200950623,None,,,,,1000,001,09,2021_Nov_02_1532,task-switching-replication,2021.2.3,60.005980133937825,
1,8,experiment,09,sitting,switch,congruant,dashed,triangle,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-triangle.png,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192.00591206550598,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189.9997959136963,None,190.98257184028625,None,1,1,0.8899989128112793,190.98257184028625,None,,,,,1000,001,09,2021_Nov_02_1532,task-switching-replication,2021.2.3,60.005980133937825,
1,9,experiment,09,sitting,noswitch,incongruant,dashed,square,blue,stimuli/dashed-rectangle.png,stimuli/blue-square.png,2,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194.0647919178009,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192.23477792739868,None,193.21893000602722,None,2,1,0.7345261573791504,193.21893000602722,None,,,,,1000,001,09,2021_Nov_02_1532,task-switching-replication,2021.2.3,60.005980133937825,
1,10,experiment,09,sitting,switch,congruant,solid,triangle,yellow,stimuli/solid-rectangle.png,stimuli/yellow-triangle.png,2,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.12394189834595,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194.2934079170227,None,195.27785801887512,None,2,1,0.7387099266052246,195.27785801887512,None,,,,,1000,001,09,2021_Nov_02_1532,task-switching-replication,2021.2.3,60.005980133937825,
1,11,experiment,09,sitting,noswitch,incongruant,solid,square,blue,stimuli/solid-rectangle.png,stimuli/blue-square.png,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198.06684494018555,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196.35280203819275,None,197.3361828327179,None,1,1,0.5914478302001953,197.3361828327179,None,,,,,1000,001,09,2021_Nov_02_1532,task-switching-replication,2021.2.3,60.005980133937825,
1,12,experiment,09,sitting,noswitch,congruant,solid,square,blue,stimuli/solid-rectangle.png,stimuli/blue-square.png,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199.94901990890503,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198.29563999176025,None,199.2799689769745,None,1,1,0.5215179920196533,199.2799689769745,None,,,,,1000,001,09,2021_Nov_02_1532,task-switching-replication,2021.2.3,60.005980133937825,
1,13,experiment,09,sitting,switch,congruant,dashed,triangle,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-triangle.png,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,201.8296618461609,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,200.17772102355957,None,201.16112089157104,None,1,1,0.5362651348114014,201.16112089157104,None,,,,,1000,001,09,2021_Nov_02_1532,task-switching-replication,2021.2.3,60.005980133937825,
1,14,experiment,09,sitting,noswitch,congruant,dashed,triangle,blue,stimuli/dashed-rectangle.png,stimuli/blue-triangle.png,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,203.82829689979553,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,202.05848789215088,None,203.0419728755951,None,1,1,0.672429084777832,203.0419728755951,None,,,,,1000,001,09,2021_Nov_02_1532,task-switching-replication,2021.2.3,60.005980133937825,
1,15,experiment,09,sitting,switch,incongruant,solid,square,yellow,stimuli/solid-rectangle.png,stimuli/yellow-square.png,2,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.65205192565918,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204.05751705169678,None,205.04213190078735,None,2,1,0.4862990379333496,205.04213190078735,None,,,,,1000,001,09,2021_Nov_02_1532,task-switching-replication,2021.2.3,60.005980133937825,
1,16,experiment,09,sitting,switch,congruant,dashed,square,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-square.png,2,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,207.94826102256775,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,205.88063192367554,None,206.86553502082825,None,2,1,0.960939884185791,206.86553502082825,None,,,,,1000,001,09,2021_Nov_02_1532,task-switching-replication,2021.2.3,60.005980133937825,
1,17,experiment,09,sitting,noswitch,incongruant,dashed,triangle,blue,stimuli/dashed-rectangle.png,stimuli/blue-triangle.png,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,209.83281302452087,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,208.1772849559784,None,209.1618959903717,None,1,1,0.5274410247802734,209.1618959903717,None,,,,,1000,001,09,2021_Nov_02_1532,task-switching-replication,2021.2.3,60.005980133937825,
1,18,experiment,09,sitting,switch,incongruant,solid,square,yellow,stimuli/solid-rectangle.png,stimuli/yellow-square.png,2,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211.60077095031738,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,210.0617458820343,None,211.04478192329407,None,2,1,0.4324071407318115,211.04478192329407,None,,,,,1000,001,09,2021_Nov_02_1532,task-switching-replication,2021.2.3,60.005980133937825,
1,19,experiment,09,sitting,noswitch,congruant,solid,square,yellow,stimuli/solid-rectangle.png,stimuli/yellow-square.png,2,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213.36298298835754,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,211.83006405830383,None,212.81271290779114,None,2,1,0.40073108673095703,212.81271290779114,None,,,,,1000,001,09,2021_Nov_02_1532,task-switching-replication,2021.2.3,60.005980133937825,
1,20,experiment,09,sitting,noswitch,incongruant,solid,triangle,blue,stimuli/solid-rectangle.png,stimuli/blue-triangle.png,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,215.41904592514038,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,213.59145593643188,None,214.5737099647522,None,1,1,0.7116999626159668,214.5737099647522,None,,,,,1000,001,09,2021_Nov_02_1532,task-switching-replication,2021.2.3,60.005980133937825,
