blockNum,trialNum,trialType,condition,posture,switchTrialType,congruantTrialType,cueType,shapeType,shapeColor,cueFileName,stimuliFileName,correctAnswer,untimedTrials.thisRepN,untimedTrials.thisTrialN,untimedTrials.thisN,untimedTrials.thisIndex,selectIncorrectResponseSolid1.thisRepN,selectIncorrectResponseSolid1.thisTrialN,selectIncorrectResponseSolid1.thisN,selectIncorrectResponseSolid1.thisIndex,selectIncorrectResponseDashed1.thisRepN,selectIncorrectResponseDashed1.thisTrialN,selectIncorrectResponseDashed1.thisN,selectIncorrectResponseDashed1.thisIndex,timedTrials.thisRepN,timedTrials.thisTrialN,timedTrials.thisN,timedTrials.thisIndex,selectIncorrectResponseSolid2.thisRepN,selectIncorrectResponseSolid2.thisTrialN,selectIncorrectResponseSolid2.thisN,selectIncorrectResponseSolid2.thisIndex,selectTimeoutSolid2.thisRepN,selectTimeoutSolid2.thisTrialN,selectTimeoutSolid2.thisN,selectTimeoutSolid2.thisIndex,selectIncorrectResponseDashed2.thisRepN,selectIncorrectResponseDashed2.thisTrialN,selectIncorrectResponseDashed2.thisN,selectIncorrectResponseDashed2.thisIndex,selectTimeoutDashed2.thisRepN,selectTimeoutDashed2.thisTrialN,selectTimeoutDashed2.thisN,selectTimeoutDashed2.thisIndex,text_3.started,text_3.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,image_4.started,image_4.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,image_5.started,image_5.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,image_6.started,image_6.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,image_7.started,image_7.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.started,key_resp_7.stopped,image_8.started,image_8.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.started,key_resp_8.stopped,image_9.started,image_9.stopped,key_resp_9.keys,key_resp_9.rt,key_resp_9.started,key_resp_9.stopped,image_10.started,image_10.stopped,key_resp_10.keys,key_resp_10.rt,key_resp_10.started,key_resp_10.stopped,image_11.started,image_11.stopped,key_resp_11.keys,key_resp_11.rt,key_resp_11.started,key_resp_11.stopped,utcTime,cue_untimed_image.started,cue_untimed_image.stopped,stimuli_untimed_image.started,stimuli_untimed_image.stopped,untimed_resp.keys,untimed_resp.corr,untimed_resp.rt,untimed_resp.started,untimed_resp.stopped,text_2.started,text_2.stopped,sound_1.started,sound_1.stopped,image_2.started,image_2.stopped,sound_2.started,sound_2.stopped,image_3.started,image_3.stopped,image_12.started,image_12.stopped,key_resp_12.keys,key_resp_12.rt,key_resp_12.started,key_resp_12.stopped,image_13.started,image_13.stopped,key_resp_13.keys,key_resp_13.rt,key_resp_13.started,key_resp_13.stopped,cue_timed_image.started,cue_timed_image.stopped,stimuli_timed_image.started,stimuli_timed_image.stopped,timed_resp.keys,timed_resp.corr,timed_resp.started,timed_resp.stopped,sound_3.started,sound_3.stopped,image_14.started,image_14.stopped,sound_4.started,sound_4.stopped,image_15.started,image_15.stopped,timed_resp.rt,participant,session,condition,date,expName,psychopyVersion,frameRate,
1,2,untimed,12,sitting,switch,congruant,solid,triangle,blue,stimuli/solid-rectangle.png,stimuli/blue-triangle.png,2,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636486490.067331,23.99031114578247,None,24.977341175079346,None,2,1,0.5262339115142822,24.977341175079346,None,25.59364104270935,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8015,001,12,2021_Nov_09_1334,task-switching-replication,2021.2.3,59.999542239820556,
1,3,untimed,12,sitting,noswitch,congruant,solid,square,blue,stimuli/solid-rectangle.png,stimuli/blue-square.png,2,0,2,2,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636486491.9909344,25.817244052886963,None,26.79307508468628,None,1,0,0.6315269470214844,26.79307508468628,None,,,27.505717635154724,28.547526121139526,27.52934217453003,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8015,001,12,2021_Nov_09_1334,task-switching-replication,2021.2.3,59.999542239820556,
1,3,untimed,12,sitting,noswitch,congruant,solid,square,blue,stimuli/solid-rectangle.png,stimuli/blue-square.png,2,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.53785419464111,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8015,001,12,2021_Nov_09_1334,task-switching-replication,2021.2.3,59.999542239820556,
1,4,untimed,12,sitting,noswitch,congruant,solid,triangle,blue,stimuli/solid-rectangle.png,stimuli/blue-triangle.png,2,0,3,3,3,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636486499.5823505,32.750277042388916,None,33.72796106338501,None,1,0,1.2934770584106445,33.72796106338501,None,,,35.094698548316956,36.112367153167725,35.12783217430115,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8015,001,12,2021_Nov_09_1334,task-switching-replication,2021.2.3,59.999542239820556,
1,4,untimed,12,sitting,noswitch,congruant,solid,triangle,blue,stimuli/solid-rectangle.png,stimuli/blue-triangle.png,2,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.13391709327698,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8015,001,12,2021_Nov_09_1334,task-switching-replication,2021.2.3,59.999542239820556,
1,5,untimed,12,sitting,switch,congruant,dashed,triangle,blue,stimuli/dashed-rectangle.png,stimuli/blue-triangle.png,2,0,4,4,4,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636486506.677608,40.331003189086914,None,41.302513122558594,None,1,0,0.8001859188079834,41.302513122558594,None,,,,,,,42.19001662731171,43.24132013320923,42.2229061126709,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8015,001,12,2021_Nov_09_1334,task-switching-replication,2021.2.3,59.999542239820556,
1,5,untimed,12,sitting,switch,congruant,dashed,triangle,blue,stimuli/dashed-rectangle.png,stimuli/blue-triangle.png,2,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.245270013809204,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8015,001,12,2021_Nov_09_1334,task-switching-replication,2021.2.3,59.999542239820556,
1,6,untimed,12,sitting,noswitch,incongruant,dashed,square,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-square.png,1,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636486514.2671146,47.443554162979126,None,48.41331505775452,None,1,1,1.282634973526001,48.41331505775452,None,49.80800008773804,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8015,001,12,2021_Nov_09_1334,task-switching-replication,2021.2.3,59.999542239820556,
1,7,untimed,12,sitting,switch,incongruant,solid,square,blue,stimuli/solid-rectangle.png,stimuli/blue-square.png,2,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636486516.8609755,50.03840112686157,None,51.00751805305481,None,2,1,1.26381516456604,51.00751805305481,None,52.40069913864136,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8015,001,12,2021_Nov_09_1334,task-switching-replication,2021.2.3,59.999542239820556,
1,8,untimed,12,sitting,noswitch,incongruant,solid,square,yellow,stimuli/solid-rectangle.png,stimuli/yellow-square.png,1,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636486518.6162946,52.63033413887024,None,53.600707054138184,None,1,1,0.45555901527404785,53.600707054138184,None,54.15686106681824,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8015,001,12,2021_Nov_09_1334,task-switching-replication,2021.2.3,59.999542239820556,
