blockNum,trialNum,trialType,condition,posture,switchTrialType,congruantTrialType,cueType,shapeType,shapeColor,cueFileName,stimuliFileName,correctAnswer,untimedTrials.thisRepN,untimedTrials.thisTrialN,untimedTrials.thisN,untimedTrials.thisIndex,selectIncorrectResponseSolid1.thisRepN,selectIncorrectResponseSolid1.thisTrialN,selectIncorrectResponseSolid1.thisN,selectIncorrectResponseSolid1.thisIndex,selectIncorrectResponseDashed1.thisRepN,selectIncorrectResponseDashed1.thisTrialN,selectIncorrectResponseDashed1.thisN,selectIncorrectResponseDashed1.thisIndex,timedTrials.thisRepN,timedTrials.thisTrialN,timedTrials.thisN,timedTrials.thisIndex,selectIncorrectResponseSolid2.thisRepN,selectIncorrectResponseSolid2.thisTrialN,selectIncorrectResponseSolid2.thisN,selectIncorrectResponseSolid2.thisIndex,selectTimeoutSolid2.thisRepN,selectTimeoutSolid2.thisTrialN,selectTimeoutSolid2.thisN,selectTimeoutSolid2.thisIndex,selectIncorrectResponseDashed2.thisRepN,selectIncorrectResponseDashed2.thisTrialN,selectIncorrectResponseDashed2.thisN,selectIncorrectResponseDashed2.thisIndex,selectTimeoutDashed2.thisRepN,selectTimeoutDashed2.thisTrialN,selectTimeoutDashed2.thisN,selectTimeoutDashed2.thisIndex,postures.thisRepN,postures.thisTrialN,postures.thisN,postures.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,selectIncorrectResponseSolid.thisRepN,selectIncorrectResponseSolid.thisTrialN,selectIncorrectResponseSolid.thisN,selectIncorrectResponseSolid.thisIndex,selectTimeoutSolid.thisRepN,selectTimeoutSolid.thisTrialN,selectTimeoutSolid.thisN,selectTimeoutSolid.thisIndex,selectIncorrectResponseDashed.thisRepN,selectIncorrectResponseDashed.thisTrialN,selectIncorrectResponseDashed.thisN,selectIncorrectResponseDashed.thisIndex,selectTimeoutDashed.thisRepN,selectTimeoutDashed.thisTrialN,selectTimeoutDashed.thisN,selectTimeoutDashed.thisIndex,text_3.started,text_3.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,image_4.started,image_4.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,image_5.started,image_5.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,image_6.started,image_6.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,image_7.started,image_7.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.started,key_resp_7.stopped,image_8.started,image_8.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.started,key_resp_8.stopped,image_9.started,image_9.stopped,key_resp_9.keys,key_resp_9.rt,key_resp_9.started,key_resp_9.stopped,image_10.started,image_10.stopped,key_resp_10.keys,key_resp_10.rt,key_resp_10.started,key_resp_10.stopped,image_11.started,image_11.stopped,key_resp_11.keys,key_resp_11.rt,key_resp_11.started,key_resp_11.stopped,utcTime,cue_untimed_image.started,cue_untimed_image.stopped,stimuli_untimed_image.started,stimuli_untimed_image.stopped,untimed_resp.keys,untimed_resp.corr,untimed_resp.rt,untimed_resp.started,untimed_resp.stopped,sound_1.started,sound_1.stopped,image_2.started,image_2.stopped,text_2.started,text_2.stopped,sound_2.started,sound_2.stopped,image_3.started,image_3.stopped,image_12.started,image_12.stopped,key_resp_12.keys,key_resp_12.rt,key_resp_12.started,key_resp_12.stopped,image_13.started,image_13.stopped,key_resp_13.keys,key_resp_13.rt,key_resp_13.started,key_resp_13.stopped,cue_timed_image.started,cue_timed_image.stopped,stimuli_timed_image.started,stimuli_timed_image.stopped,timed_resp.keys,timed_resp.corr,timed_resp.rt,timed_resp.started,timed_resp.stopped,image.started,image.stopped,key_response.keys,key_response.rt,key_response.started,key_response.stopped,text.started,text.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,cue_image.started,cue_image.stopped,stimuli_image.started,stimuli_image.stopped,exp_resp.keys,exp_resp.corr,exp_resp.rt,exp_resp.started,exp_resp.stopped,text_4.started,text_4.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,participant,session,condition,date,expName,psychopyVersion,frameRate,
1,40,experiment,05,standing,noswitch,congruant,dashed,triangle,blue,stimuli/dashed-rectangle.png,stimuli/blue-triangle.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,39,39,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636576177.2139282,,,,,,,,,,,,,,2703.5885899066925,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2701.9275979995728,None,2702.9168679714203,None,1,1,0.5329289436340332,2702.9168679714203,None,,,,,,,0005,001,05,2021_Nov_10_1423,task-switching-replication,2021.2.3,60.001001374744476,
1,41,experiment,05,standing,noswitch,incongruant,dashed,triangle,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-triangle.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,40,40,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636576178.8710597,,,,,,,,,,,,,,2705.2448959350586,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2703.817703962326,None,2704.8074820041656,None,2,1,0.30831289291381836,2704.8074820041656,None,,,,,,,0005,001,05,2021_Nov_10_1423,task-switching-replication,2021.2.3,60.001001374744476,
1,42,experiment,05,standing,noswitch,incongruant,dashed,square,blue,stimuli/dashed-rectangle.png,stimuli/blue-square.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,41,41,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636576180.5234637,,,,,,,,,,,,,,2706.897675037384,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2705.4745519161224,None,2706.4637019634247,None,1,1,0.33219194412231445,2706.4637019634247,None,,,,,,,0005,001,05,2021_Nov_10_1423,task-switching-replication,2021.2.3,60.001001374744476,
1,43,experiment,05,standing,switch,congruant,solid,triangle,blue,stimuli/solid-rectangle.png,stimuli/blue-triangle.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,42,42,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636576182.4132595,,,,,,,,,,,,,,2708.7879309654236,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2707.127310037613,None,2708.116635084152,None,1,1,0.545072078704834,2708.116635084152,None,,,,,,,0005,001,05,2021_Nov_10_1423,task-switching-replication,2021.2.3,60.001001374744476,
1,44,experiment,05,standing,noswitch,incongruant,solid,square,blue,stimuli/solid-rectangle.png,stimuli/blue-square.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,43,43,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636576184.3685284,,,,,,,,,,,,,,2710.7422709465027,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2709.0177130699158,None,2710.0079510211945,None,2,1,0.6051390171051025,2710.0079510211945,None,,,,,,,0005,001,05,2021_Nov_10_1423,task-switching-replication,2021.2.3,60.001001374744476,
1,45,experiment,05,standing,noswitch,incongruant,solid,triangle,yellow,stimuli/solid-rectangle.png,stimuli/yellow-triangle.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,44,44,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636576186.2570972,,,,,,,,,,,,,,2712.6316599845886,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2710.9718449115753,None,2711.96040391922,None,1,1,0.5554251670837402,2711.96040391922,None,,,,,,,0005,001,05,2021_Nov_10_1423,task-switching-replication,2021.2.3,60.001001374744476,
1,46,experiment,05,standing,switch,congruant,dashed,square,blue,stimuli/dashed-rectangle.png,stimuli/blue-square.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,45,45,45,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636576188.0881784,,,,,,,,,,,,,,,,2714.433893918991,2715.4531738758087,2714.466948032379,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2712.8613839149475,None,2713.850419998169,None,2,0,0.4996669292449951,2713.850419998169,None,,,,,,,0005,001,05,2021_Nov_10_1423,task-switching-replication,2021.2.3,60.001001374744476,
1,46,experiment,05,standing,switch,congruant,dashed,square,blue,stimuli/dashed-rectangle.png,stimuli/blue-square.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,45,45,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2719.4621839523315,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0005,001,05,2021_Nov_10_1423,task-switching-replication,2021.2.3,60.001001374744476,
1,47,experiment,05,standing,switch,congruant,solid,triangle,blue,stimuli/solid-rectangle.png,stimuli/blue-triangle.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,46,46,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636576195.0372183,,,,,,,,,,,,,,2721.411176919937,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2719.691479921341,None,2720.68154501915,None,1,1,0.6332559585571289,2720.68154501915,None,,,,,,,0005,001,05,2021_Nov_10_1423,task-switching-replication,2021.2.3,60.001001374744476,
1,48,experiment,05,standing,switch,incongruant,dashed,triangle,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-triangle.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,47,47,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636576196.867341,,,,,,,,,,,,,,2723.24187207222,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2721.640464067459,None,2722.629898071289,None,2,1,0.4952511787414551,2722.629898071289,None,,,,,,,0005,001,05,2021_Nov_10_1423,task-switching-replication,2021.2.3,60.001001374744476,
1,49,experiment,05,standing,switch,congruant,solid,square,blue,stimuli/solid-rectangle.png,stimuli/blue-square.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,48,48,48,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636576198.7573438,,,,,,,,,,2725.1030888557434,2726.121695995331,2725.1361808776855,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2723.471317052841,None,2724.4602818489075,None,1,0,0.5565910339355469,2724.4602818489075,None,,,,,,,0005,001,05,2021_Nov_10_1423,task-switching-replication,2021.2.3,60.001001374744476,
1,49,experiment,05,standing,switch,congruant,solid,square,blue,stimuli/solid-rectangle.png,stimuli/blue-square.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,48,48,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2730.132852077484,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0005,001,05,2021_Nov_10_1423,task-switching-replication,2021.2.3,60.001001374744476,
,,,05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0005,001,05,2021_Nov_10_1423,task-switching-replication,2021.2.3,60.001001374744476,
2,1,experiment,05,standing,buffer,buffer,solid,square,blue,stimuli/solid-rectangle.png,stimuli/blue-square.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636576215.4751017,,,,,,,,,,,,,,2741.850317001343,None,,,,,,,,,,,,,,,,,,,,,,,,,,2730.36247587204,None,2,3.087324857711792,2730.36247587204,None,2733.589287996292,None,2,6.465415954589844,2733.589287996292,None,2740.2466349601746,None,2741.2367420196533,None,2,1,0.47791194915771484,2741.2367420196533,None,,,,,,,0005,001,05,2021_Nov_10_1423,task-switching-replication,2021.2.3,60.001001374744476,
2,2,experiment,05,standing,noswitch,congruant,solid,square,yellow,stimuli/solid-rectangle.png,stimuli/yellow-square.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636576217.3652184,,,,,,,,,,,,,,2743.740124940872,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2742.079710960388,None,2743.068526029587,None,2,1,0.5571050643920898,2743.068526029587,None,,,,,,,0005,001,05,2021_Nov_10_1423,task-switching-replication,2021.2.3,60.001001374744476,
2,3,experiment,05,standing,switch,incongruant,dashed,square,blue,stimuli/dashed-rectangle.png,stimuli/blue-square.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636576219.3166215,,,,,,,,,,,,,,2745.690878868103,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2743.970650911331,None,2744.9604840278625,None,1,1,0.6231889724731445,2744.9604840278625,None,,,,,,,0005,001,05,2021_Nov_10_1423,task-switching-replication,2021.2.3,60.001001374744476,
2,4,experiment,05,standing,noswitch,incongruant,dashed,triangle,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-triangle.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636576221.2142332,,,,,,,,,,,,,,2747.5884120464325,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2745.9202420711517,None,2746.9111049175262,None,2,1,0.507652997970581,2746.9111049175262,None,,,,,,,0005,001,05,2021_Nov_10_1423,task-switching-replication,2021.2.3,60.001001374744476,
2,5,experiment,05,standing,noswitch,incongruant,dashed,square,blue,stimuli/dashed-rectangle.png,stimuli/blue-square.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636576223.1648672,,,,,,,,,,,,,,2749.539039850235,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2747.8182129859924,None,2748.808471918106,None,1,1,0.6271347999572754,2748.808471918106,None,,,,,,,0005,001,05,2021_Nov_10_1423,task-switching-replication,2021.2.3,60.001001374744476,
2,6,experiment,05,standing,noswitch,incongruant,dashed,triangle,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-triangle.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636576224.820686,,,,,,,,,,,,,,2751.1947388648987,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2749.768662929535,None,2750.758020877838,None,2,1,0.29674792289733887,2750.758020877838,None,,,,,,,0005,001,05,2021_Nov_10_1423,task-switching-replication,2021.2.3,60.001001374744476,
2,7,experiment,05,standing,switch,incongruant,solid,triangle,blue,stimuli/solid-rectangle.png,stimuli/blue-triangle.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636576226.65178,,,,,,,,,,,,,,2753.025785923004,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2751.424337863922,None,2752.4139289855957,None,1,1,0.512519121170044,2752.4139289855957,None,,,,,,,0005,001,05,2021_Nov_10_1423,task-switching-replication,2021.2.3,60.001001374744476,
2,8,experiment,05,standing,switch,incongruant,dashed,triangle,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-triangle.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636576228.3045332,,,,,,,,,,,,,,2754.679041862488,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2753.2550518512726,None,2754.2445290088654,None,2,1,0.3217151165008545,2754.2445290088654,None,,,,,,,0005,001,05,2021_Nov_10_1423,task-switching-replication,2021.2.3,60.001001374744476,
2,9,experiment,05,standing,noswitch,congruant,dashed,square,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-square.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636576230.0183647,,,,,,,,,,,,,,2756.393219947815,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2754.9088010787964,None,2755.8988449573517,None,2,1,0.34681200981140137,2755.8988449573517,None,,,,,,,0005,001,05,2021_Nov_10_1423,task-switching-replication,2021.2.3,60.001001374744476,
2,10,experiment,05,standing,noswitch,incongruant,dashed,triangle,blue,stimuli/dashed-rectangle.png,stimuli/blue-triangle.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,9,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636576231.6733418,,,,,,,,,,,,,,2758.047823905945,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2756.6229009628296,None,2757.613214969635,None,1,1,0.3178391456604004,2757.613214969635,None,,,,,,,0005,001,05,2021_Nov_10_1423,task-switching-replication,2021.2.3,60.001001374744476,
2,11,experiment,05,standing,switch,incongruant,solid,square,blue,stimuli/solid-rectangle.png,stimuli/blue-square.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636576233.39156,,,,,,,,,,,,,,2759.7654118537903,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2758.2781929969788,None,2759.2678129673004,None,2,1,0.3681190013885498,2759.2678129673004,None,,,,,,,0005,001,05,2021_Nov_10_1423,task-switching-replication,2021.2.3,60.001001374744476,
2,12,experiment,05,standing,noswitch,incongruant,solid,triangle,yellow,stimuli/solid-rectangle.png,stimuli/yellow-triangle.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636576235.0438154,,,,,,,,,,,,,,2761.4179198741913,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2759.9946558475494,None,2760.984097957611,None,1,1,0.31510496139526367,2760.984097957611,None,,,,,,,0005,001,05,2021_Nov_10_1423,task-switching-replication,2021.2.3,60.001001374744476,
2,13,experiment,05,standing,noswitch,congruant,solid,triangle,yellow,stimuli/solid-rectangle.png,stimuli/yellow-triangle.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636576236.8158796,,,,,,,,,,,,,,2763.190535068512,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2761.6471910476685,None,2762.6372859477997,None,1,1,0.4260430335998535,2762.6372859477997,None,,,,,,,0005,001,05,2021_Nov_10_1423,task-switching-replication,2021.2.3,60.001001374744476,
2,14,experiment,05,standing,switch,incongruant,dashed,triangle,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-triangle.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636576238.8876188,,,,,,,,,,,,,,2765.2616050243378,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2763.4184708595276,None,2764.40878200531,None,2,1,0.7087790966033936,2764.40878200531,None,,,,,,,0005,001,05,2021_Nov_10_1423,task-switching-replication,2021.2.3,60.001001374744476,
2,15,experiment,05,standing,noswitch,incongruant,dashed,triangle,blue,stimuli/dashed-rectangle.png,stimuli/blue-triangle.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636576241.0767899,,,,,,,,,,,,,,2767.450434923172,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2765.491539955139,None,2766.481579065323,None,1,1,0.8348429203033447,2766.481579065323,None,,,,,,,0005,001,05,2021_Nov_10_1423,task-switching-replication,2021.2.3,60.001001374744476,
2,16,experiment,05,standing,noswitch,congruant,dashed,square,blue,stimuli/dashed-rectangle.png,stimuli/blue-square.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636576242.9088697,,,,,,,,,,,,,,2769.2838740348816,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2767.680778026581,None,2768.6709389686584,None,1,1,0.49870896339416504,2768.6709389686584,None,,,,,,,0005,001,05,2021_Nov_10_1423,task-switching-replication,2021.2.3,60.001001374744476,
2,17,experiment,05,standing,switch,incongruant,solid,square,yellow,stimuli/solid-rectangle.png,stimuli/yellow-square.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636576244.7996674,,,,,,,,,,,,,,2771.174129962921,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2769.5136539936066,None,2770.503305912018,None,2,1,0.5593388080596924,2770.503305912018,None,,,,,,,0005,001,05,2021_Nov_10_1423,task-switching-replication,2021.2.3,60.001001374744476,
2,18,experiment,05,standing,switch,incongruant,dashed,square,blue,stimuli/dashed-rectangle.png,stimuli/blue-square.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,17,17,17,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636576246.9267583,,,,,,,,,,,,,,,,2773.272516965866,2774.2913370132446,2773.306058883667,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2771.403928041458,None,2772.3931109905243,None,2,0,0.744318962097168,2772.3931109905243,None,,,,,,,0005,001,05,2021_Nov_10_1423,task-switching-replication,2021.2.3,60.001001374744476,
2,18,experiment,05,standing,switch,incongruant,dashed,square,blue,stimuli/dashed-rectangle.png,stimuli/blue-square.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2778.3357639312744,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0005,001,05,2021_Nov_10_1423,task-switching-replication,2021.2.3,60.001001374744476,
2,19,experiment,05,standing,noswitch,congruant,dashed,square,blue,stimuli/dashed-rectangle.png,stimuli/blue-square.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,18,18,18,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636576254.2928004,,,,,,,,,,,,,,,,2780.6385068893433,2781.656982898712,2780.6720728874207,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2778.5327599048615,None,2779.5216369628906,None,2,0,1.0238730907440186,2779.5216369628906,None,,,,,,,0005,001,05,2021_Nov_10_1423,task-switching-replication,2021.2.3,60.001001374744476,
2,19,experiment,05,standing,noswitch,congruant,dashed,square,blue,stimuli/dashed-rectangle.png,stimuli/blue-square.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2785.7008109092712,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0005,001,05,2021_Nov_10_1423,task-switching-replication,2021.2.3,60.001001374744476,
