blockNum,trialNum,trialType,condition,posture,switchTrialType,congruantTrialType,cueType,shapeType,shapeColor,cueFileName,stimuliFileName,correctAnswer,untimedTrials.thisRepN,untimedTrials.thisTrialN,untimedTrials.thisN,untimedTrials.thisIndex,selectSolid1.thisRepN,selectSolid1.thisTrialN,selectSolid1.thisN,selectSolid1.thisIndex,selectDashed1.thisRepN,selectDashed1.thisTrialN,selectDashed1.thisN,selectDashed1.thisIndex,timedTrials.thisRepN,timedTrials.thisTrialN,timedTrials.thisN,timedTrials.thisIndex,selectSolid2.thisRepN,selectSolid2.thisTrialN,selectSolid2.thisN,selectSolid2.thisIndex,selectDashed2.thisRepN,selectDashed2.thisTrialN,selectDashed2.thisN,selectDashed2.thisIndex,postures.thisRepN,postures.thisTrialN,postures.thisN,postures.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,selectSolid.thisRepN,selectSolid.thisTrialN,selectSolid.thisN,selectSolid.thisIndex,selectDashed.thisRepN,selectDashed.thisTrialN,selectDashed.thisN,selectDashed.thisIndex,text_3.started,text_3.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,image_4.started,image_4.stopped,key_resp_4.keys,key_resp_4.rt,key_resp_4.started,key_resp_4.stopped,image_5.started,image_5.stopped,key_resp_5.keys,key_resp_5.rt,key_resp_5.started,key_resp_5.stopped,image_6.started,image_6.stopped,key_resp_6.keys,key_resp_6.rt,key_resp_6.started,key_resp_6.stopped,image_7.started,image_7.stopped,key_resp_7.keys,key_resp_7.rt,key_resp_7.started,key_resp_7.stopped,image_8.started,image_8.stopped,key_resp_8.keys,key_resp_8.rt,key_resp_8.started,key_resp_8.stopped,image_9.started,image_9.stopped,key_resp_9.keys,key_resp_9.rt,key_resp_9.started,key_resp_9.stopped,image_10.started,image_10.stopped,key_resp_10.keys,key_resp_10.rt,key_resp_10.started,key_resp_10.stopped,image_11.started,image_11.stopped,key_resp_11.keys,key_resp_11.rt,key_resp_11.started,key_resp_11.stopped,utcTime,cue_untimed_image.started,cue_untimed_image.stopped,stimuli_untimed_image.started,stimuli_untimed_image.stopped,untimed_resp.keys,untimed_resp.corr,untimed_resp.rt,untimed_resp.started,untimed_resp.stopped,text_2.started,text_2.stopped,sound_1.started,sound_1.stopped,image_2.started,image_2.stopped,image_12.started,image_12.stopped,key_resp_12.keys,key_resp_12.rt,key_resp_12.started,key_resp_12.stopped,image_13.started,image_13.stopped,key_resp_13.keys,key_resp_13.rt,key_resp_13.started,key_resp_13.stopped,cue_timed_image.started,cue_timed_image.stopped,stimuli_timed_image.started,stimuli_timed_image.stopped,timed_resp.keys,timed_resp.corr,timed_resp.started,timed_resp.stopped,sound_2.started,sound_2.stopped,image_3.started,image_3.stopped,timed_resp.rt,image.started,image.stopped,key_response.keys,key_response.rt,key_response.started,key_response.stopped,text.started,text.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,cue_image.started,cue_image.stopped,stimuli_image.started,stimuli_image.stopped,exp_resp.keys,exp_resp.corr,exp_resp.started,exp_resp.stopped,exp_resp.rt,text_4.started,text_4.stopped,key_resp_3.keys,key_resp_3.rt,key_resp_3.started,key_resp_3.stopped,participant,session,condition,date,expName,psychopyVersion,frameRate,
2,11,experiment,16,sitting,switch,congruant,solid,triangle,yellow,stimuli/solid-rectangle.png,stimuli/yellow-triangle.png,2,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636404965.8481863,,,,,,,,,,440.6911129951477,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,438.6160719394684,None,439.6054060459137,None,2,1,439.6054060459137,None,0.9939348697662354,,,,,,,8012,001,16,2021_Nov_08_1449,task-switching-replication,2021.2.3,59.99876978535615,
2,12,experiment,16,sitting,noswitch,incongruant,solid,square,yellow,stimuli/solid-rectangle.png,stimuli/yellow-square.png,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636404967.9758625,,,,,,,,,,442.81770491600037,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,440.92045307159424,None,441.91044187545776,None,1,1,441.91044187545776,None,0.7631800174713135,,,,,,,8012,001,16,2021_Nov_08_1449,task-switching-replication,2021.2.3,59.99876978535615,
2,13,experiment,16,sitting,noswitch,incongruant,solid,triangle,blue,stimuli/solid-rectangle.png,stimuli/blue-triangle.png,2,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636404970.4563487,,,,,,,,,,445.2988519668579,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,443.04729104042053,None,444.03578305244446,None,2,1,444.03578305244446,None,1.153210163116455,,,,,,,8012,001,16,2021_Nov_08_1449,task-switching-replication,2021.2.3,59.99876978535615,
2,14,experiment,16,sitting,switch,congruant,dashed,square,blue,stimuli/dashed-rectangle.png,stimuli/blue-square.png,2,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,13,13,13,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636404973.0008345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,447.8152575492859,448.8337359428406,447.8475339412689,None,,,,,,,,,,,,,,445.5279629230499,None,446.517117023468,None,1,0,446.517117023468,None,1.1962950229644775,,,,,,,8012,001,16,2021_Nov_08_1449,task-switching-replication,2021.2.3,59.99876978535615,
2,14,experiment,16,sitting,switch,congruant,dashed,square,blue,stimuli/dashed-rectangle.png,stimuli/blue-square.png,2,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,13,13,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,452.84519600868225,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8012,001,16,2021_Nov_08_1449,task-switching-replication,2021.2.3,59.99876978535615,
2,15,experiment,16,sitting,switch,congruant,solid,triangle,blue,stimuli/solid-rectangle.png,stimuli/blue-triangle.png,2,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,14,14,14,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636404980.4835434,,,,,,,,,,,,455.2979063987732,456.316880941391,455.33097195625305,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,453.0743980407715,None,454.0633580684662,None,1,0,454.0633580684662,None,1.164815902709961,,,,,,,8012,001,16,2021_Nov_08_1449,task-switching-replication,2021.2.3,59.99876978535615,
2,15,experiment,16,sitting,switch,congruant,solid,triangle,blue,stimuli/solid-rectangle.png,stimuli/blue-triangle.png,2,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,14,14,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,460.32702589035034,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8012,001,16,2021_Nov_08_1449,task-switching-replication,2021.2.3,59.99876978535615,
2,16,experiment,16,sitting,switch,congruant,dashed,square,blue,stimuli/dashed-rectangle.png,stimuli/blue-square.png,2,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636404987.5523117,,,,,,,,,,462.3941900730133,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,460.55614399909973,None,461.5447769165039,None,2,1,461.5447769165039,None,0.7006001472473145,,,,,,,8012,001,16,2021_Nov_08_1449,task-switching-replication,2021.2.3,59.99876978535615,
2,17,experiment,16,sitting,noswitch,congruant,dashed,triangle,blue,stimuli/dashed-rectangle.png,stimuli/blue-triangle.png,2,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,16,16,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636404989.2028024,,,,,,,,,,464.045401096344,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,462.623575925827,None,463.6119999885559,None,2,1,463.6119999885559,None,0.32617998123168945,,,,,,,8012,001,16,2021_Nov_08_1449,task-switching-replication,2021.2.3,59.99876978535615,
2,18,experiment,16,sitting,switch,incongruant,solid,square,blue,stimuli/solid-rectangle.png,stimuli/blue-square.png,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,17,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636404991.2165678,,,,,,,,,,466.0586459636688,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,464.27473998069763,None,465.2645208835602,None,1,1,465.2645208835602,None,0.6403779983520508,,,,,,,8012,001,16,2021_Nov_08_1449,task-switching-replication,2021.2.3,59.99876978535615,
2,19,experiment,16,sitting,noswitch,incongruant,solid,triangle,yellow,stimuli/solid-rectangle.png,stimuli/yellow-triangle.png,2,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,18,18,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636404993.108376,,,,,,,,,,467.950425863266,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,466.2880189418793,None,467.27742290496826,None,2,1,467.27742290496826,None,0.5436961650848389,,,,,,,8012,001,16,2021_Nov_08_1449,task-switching-replication,2021.2.3,59.99876978535615,
2,20,experiment,16,sitting,noswitch,incongruant,solid,square,blue,stimuli/solid-rectangle.png,stimuli/blue-square.png,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,19,19,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636404995.3591843,,,,,,,,,,470.201171875,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,468.1806879043579,None,469.1704959869385,None,1,1,469.1704959869385,None,0.8868310451507568,,,,,,,8012,001,16,2021_Nov_08_1449,task-switching-replication,2021.2.3,59.99876978535615,
2,21,experiment,16,sitting,noswitch,congruant,solid,square,blue,stimuli/solid-rectangle.png,stimuli/blue-square.png,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,20,20,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636404997.0682244,,,,,,,,,,471.9108109474182,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,470.43073987960815,None,471.41801595687866,None,1,1,471.41801595687866,None,0.35005807876586914,,,,,,,8012,001,16,2021_Nov_08_1449,task-switching-replication,2021.2.3,59.99876978535615,
2,22,experiment,16,sitting,noswitch,congruant,solid,square,yellow,stimuli/solid-rectangle.png,stimuli/yellow-square.png,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,21,21,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636404998.839351,,,,,,,,,,473.6821839809418,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,472.14018297195435,None,473.12986493110657,None,1,1,473.12986493110657,None,0.45509886741638184,,,,,,,8012,001,16,2021_Nov_08_1449,task-switching-replication,2021.2.3,59.99876978535615,
2,23,experiment,16,sitting,noswitch,incongruant,solid,triangle,yellow,stimuli/solid-rectangle.png,stimuli/yellow-triangle.png,2,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,22,22,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636405000.9104028,,,,,,,,,,475.75244402885437,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,473.9111258983612,None,474.900062084198,None,2,1,474.900062084198,None,0.7085769176483154,,,,,,,8012,001,16,2021_Nov_08_1449,task-switching-replication,2021.2.3,59.99876978535615,
2,24,experiment,16,sitting,switch,incongruant,dashed,square,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-square.png,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,23,23,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636405003.1539023,,,,,,,,,,477.9962508678436,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,475.98209500312805,None,476.9707748889923,None,1,1,476.9707748889923,None,0.9183359146118164,,,,,,,8012,001,16,2021_Nov_08_1449,task-switching-replication,2021.2.3,59.99876978535615,
2,25,experiment,16,sitting,switch,incongruant,solid,triangle,blue,stimuli/solid-rectangle.png,stimuli/blue-triangle.png,2,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,24,24,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636405005.458148,,,,,,,,,,480.2999949455261,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,478.2263798713684,None,479.21535992622375,None,2,1,479.21535992622375,None,0.9889540672302246,,,,,,,8012,001,16,2021_Nov_08_1449,task-switching-replication,2021.2.3,59.99876978535615,
2,26,experiment,16,sitting,switch,incongruant,dashed,square,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-square.png,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,25,25,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636405007.4065754,,,,,,,,,,482.24877309799194,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,480.5292270183563,None,481.5193738937378,None,1,1,481.5193738937378,None,0.6220078468322754,,,,,,,8012,001,16,2021_Nov_08_1449,task-switching-replication,2021.2.3,59.99876978535615,
2,27,experiment,16,sitting,noswitch,congruant,dashed,triangle,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-triangle.png,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,26,26,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636405009.2367995,,,,,,,,,,484.07952094078064,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,482.47782802581787,None,483.46788597106934,None,1,1,483.46788597106934,None,0.5030591487884521,,,,,,,8012,001,16,2021_Nov_08_1449,task-switching-replication,2021.2.3,59.99876978535615,
2,28,experiment,16,sitting,switch,congruant,solid,square,yellow,stimuli/solid-rectangle.png,stimuli/yellow-square.png,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,27,27,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636405010.9493818,,,,,,,,,,485.79188990592957,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484.308935880661,None,485.298987865448,None,1,1,485.298987865448,None,0.35793089866638184,,,,,,,8012,001,16,2021_Nov_08_1449,task-switching-replication,2021.2.3,59.99876978535615,
2,29,experiment,16,sitting,noswitch,incongruant,solid,triangle,yellow,stimuli/solid-rectangle.png,stimuli/yellow-triangle.png,2,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,28,28,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636405012.8405063,,,,,,,,,,487.68223690986633,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,486.0212080478668,None,487.0106818675995,None,2,1,487.0106818675995,None,0.5376439094543457,,,,,,,8012,001,16,2021_Nov_08_1449,task-switching-replication,2021.2.3,59.99876978535615,
2,30,experiment,16,sitting,switch,incongruant,dashed,triangle,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-triangle.png,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,29,29,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636405014.6701581,,,,,,,,,,489.51251888275146,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,487.91140389442444,None,488.9011080265045,None,1,1,488.9011080265045,None,0.5111579895019531,,,,,,,8012,001,16,2021_Nov_08_1449,task-switching-replication,2021.2.3,59.99876978535615,
2,31,experiment,16,sitting,noswitch,congruant,dashed,triangle,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-triangle.png,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,30,30,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636405016.5597446,,,,,,,,,,491.40244698524475,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,489.7418110370636,None,490.7311918735504,None,1,1,490.7311918735504,None,0.5348708629608154,,,,,,,8012,001,16,2021_Nov_08_1449,task-switching-replication,2021.2.3,59.99876978535615,
2,32,experiment,16,sitting,switch,incongruant,solid,triangle,blue,stimuli/solid-rectangle.png,stimuli/blue-triangle.png,2,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,31,31,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636405018.3951666,,,,,,,,,,493.23698687553406,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,491.6316990852356,None,492.62144899368286,None,2,1,492.62144899368286,None,0.4819810390472412,,,,,,,8012,001,16,2021_Nov_08_1449,task-switching-replication,2021.2.3,59.99876978535615,
2,33,experiment,16,sitting,switch,incongruant,dashed,triangle,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-triangle.png,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,32,32,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636405020.9363716,,,,,,,,,,495.7786428928375,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,493.4659869670868,None,494.4565670490265,None,1,1,494.4565670490265,None,1.2171130180358887,,,,,,,8012,001,16,2021_Nov_08_1449,task-switching-replication,2021.2.3,59.99876978535615,
2,34,experiment,16,sitting,switch,congruant,solid,square,blue,stimuli/solid-rectangle.png,stimuli/blue-square.png,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,33,33,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636405023.064059,,,,,,,,,,497.9068269729614,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,496.0082519054413,None,496.99843406677246,None,1,1,496.99843406677246,None,0.7624249458312988,,,,,,,8012,001,16,2021_Nov_08_1449,task-switching-replication,2021.2.3,59.99876978535615,
2,35,experiment,16,sitting,switch,incongruant,dashed,triangle,blue,stimuli/dashed-rectangle.png,stimuli/blue-triangle.png,2,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,34,34,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636405025.0150695,,,,,,,,,,499.8573498725891,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,498.1362268924713,None,499.1262400150299,None,2,1,499.1262400150299,None,0.5821530818939209,,,,,,,8012,001,16,2021_Nov_08_1449,task-switching-replication,2021.2.3,59.99876978535615,
2,36,experiment,16,sitting,noswitch,incongruant,dashed,square,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-square.png,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,35,35,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636405026.667808,,,,,,,,,,501.5099709033966,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,500.0872480869293,None,501.0762748718262,None,1,1,501.0762748718262,None,0.2848989963531494,,,,,,,8012,001,16,2021_Nov_08_1449,task-switching-replication,2021.2.3,59.99876978535615,
2,37,experiment,16,sitting,noswitch,congruant,dashed,square,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-square.png,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,36,36,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636405028.6174583,,,,,,,,,,503.46013498306274,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,501.7397780418396,None,502.72976088523865,None,1,1,502.72976088523865,None,0.6002418994903564,,,,,,,8012,001,16,2021_Nov_08_1449,task-switching-replication,2021.2.3,59.99876978535615,
2,38,experiment,16,sitting,noswitch,congruant,dashed,triangle,yellow,stimuli/dashed-rectangle.png,stimuli/yellow-triangle.png,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,37,37,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636405030.862602,,,,,,,,,,505.7052800655365,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,503.6890289783478,None,504.67872309684753,None,1,1,504.67872309684753,None,0.9211039543151855,,,,,,,8012,001,16,2021_Nov_08_1449,task-switching-replication,2021.2.3,59.99876978535615,
2,39,experiment,16,sitting,noswitch,incongruant,dashed,square,blue,stimuli/dashed-rectangle.png,stimuli/blue-square.png,2,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,38,38,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636405032.8128514,,,,,,,,,,507.65488505363464,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,505.9347860813141,None,506.92439007759094,None,2,1,506.92439007759094,None,0.5968830585479736,,,,,,,8012,001,16,2021_Nov_08_1449,task-switching-replication,2021.2.3,59.99876978535615,
2,40,experiment,16,sitting,switch,congruant,solid,triangle,yellow,stimuli/solid-rectangle.png,stimuli/yellow-triangle.png,2,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,39,39,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636405034.8785875,,,,,,,,,,509.7211799621582,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,507.8837020397186,None,508.8724789619446,None,2,1,508.8724789619446,None,0.7185659408569336,,,,,,,8012,001,16,2021_Nov_08_1449,task-switching-replication,2021.2.3,59.99876978535615,
2,41,experiment,16,sitting,noswitch,congruant,solid,triangle,blue,stimuli/solid-rectangle.png,stimuli/blue-triangle.png,2,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,40,40,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636405037.4800432,,,,,,,,,,512.3225688934326,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,509.9503378868103,None,510.9406819343567,None,2,1,510.9406819343567,None,1.2603647708892822,,,,,,,8012,001,16,2021_Nov_08_1449,task-switching-replication,2021.2.3,59.99876978535615,
2,42,experiment,16,sitting,switch,congruant,dashed,triangle,blue,stimuli/dashed-rectangle.png,stimuli/blue-triangle.png,2,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,41,41,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636405039.3699422,,,,,,,,,,514.2126059532166,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,512.5520250797272,None,513.541934967041,None,2,1,513.541934967041,None,0.5791521072387695,,,,,,,8012,001,16,2021_Nov_08_1449,task-switching-replication,2021.2.3,59.99876978535615,
2,43,experiment,16,sitting,switch,incongruant,solid,square,blue,stimuli/solid-rectangle.png,stimuli/blue-square.png,1,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,42,42,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636405041.739878,,,,,,,,,,516.5818140506744,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,514.442085981369,None,515.4324879646301,None,1,1,515.4324879646301,None,1.0056378841400146,,,,,,,8012,001,16,2021_Nov_08_1449,task-switching-replication,2021.2.3,59.99876978535615,
2,44,experiment,16,sitting,switch,incongruant,dashed,square,blue,stimuli/dashed-rectangle.png,stimuli/blue-square.png,2,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,43,43,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636405044.103822,,,,,,,,,,518.9461600780487,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,516.8114519119263,None,517.8014440536499,None,2,1,517.8014440536499,None,1.0539069175720215,,,,,,,8012,001,16,2021_Nov_08_1449,task-switching-replication,2021.2.3,59.99876978535615,
2,45,experiment,16,sitting,noswitch,congruant,dashed,triangle,blue,stimuli/dashed-rectangle.png,stimuli/blue-triangle.png,2,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,44,44,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1636405046.1122797,,,,,,,,,,520.9550909996033,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,519.1756689548492,None,520.1655099391937,None,2,1,520.1655099391937,None,0.6903719902038574,,,,,,,8012,001,16,2021_Nov_08_1449,task-switching-replication,2021.2.3,59.99876978535615,
